,id,bubble_lifetime,bubble_radius,d1_radius,d1_velocity,t_d1,ndrops,solution,delta_gamma_infinity,beta,delta_gamma_infinity_tanh,beta_tanh,surface_tension,clean_surface_tension,bo,la,lad1,ca,t_d1_over_tcap
99,250319_092407,1.55,0.0009551600187107771,8.467373849434755e-05,2.420634848592349,0.0022,4.0,33gly_0tx,0.645,0.1107237646182359,0.58,0.1007342103920776,0.0661471,0.07,0.13731301779879115,9984.900438312998,885.148909129347,0.09273436372813043,0.6016767930008522
100,250319_092516,3.275,0.0009551600187107771,8.67179675842902e-05,2.3782066918640674,0.0021999999999999,4.0,33gly_0tx,0.645,0.1107237646182359,0.58,0.1007342103920776,0.0661471,0.07,0.13731301779879115,9984.900438312998,906.5185472384994,0.0911089438013527,0.6016767930008248
101,250319_092623,6.5,0.0009551600187107771,8.720929144576377e-05,2.2553776978891973,0.0022,3.0,33gly_0tx,0.645,0.1107237646182359,0.58,0.1007342103920776,0.0661471,0.07,0.13731301779879115,9984.900438312998,911.6546707609252,0.08640337302505419,0.6016767930008522
102,250319_092733,3.65,0.0009551600187107771,8.242355061213787e-05,2.476875402112448,0.0021999999999999,4.0,33gly_0tx,0.645,0.1107237646182359,0.58,0.1007342103920776,0.0661471,0.07,0.13731301779879115,9984.900438312998,861.6262516361156,0.09488893567831,0.6016767930008248
103,250319_092834,2.525,0.0009551600187107771,8.416761478197535e-05,2.5893304505472057,0.0022,3.0,33gly_0tx,0.645,0.1107237646182359,0.58,0.1007342103920776,0.0661471,0.07,0.13731301779879115,9984.900438312998,879.8580732709461,0.09919708127518832,0.6016767930008522
104,250319_132246,1.075,0.0007602433538618614,0.0001094565515426,1.4695542902201952,0.0022,3.0,33gly_10tx,0.645,0.5284558264169846,0.58,0.3793505998339598,0.0454988,0.07,0.08698907355403906,7947.311495979176,1144.2195528128261,0.05629852934934107,0.8473220643743816
105,250319_132355,1.2,0.0007602433538618614,0.0001087516361856,1.531048164172233,0.0021999999999999,3.0,33gly_10tx,0.645,0.5284558264169846,0.58,0.3793505998339598,0.0454988,0.07,0.08698907355403906,7947.311495979176,1136.8506203625514,0.05865435566384541,0.8473220643743431
106,250319_133229,2.975,0.0009229411943406352,0.0001211303305124,0.7973713128745785,0.0033,2.0,33gly_10tx,0.645,0.5284558264169846,0.58,0.3793505998339598,0.0454988,0.07,0.12820574965035855,9648.096397865853,1266.2530534503983,0.03054724317361948,0.9501839210332944
107,250319_133400,2.525,0.000890615091118504,0.0001289552930158,0.8317992960466749,0.0032,2.0,33gly_10tx,0.645,0.5284558264169846,0.58,0.3793505998339598,0.0454988,0.07,0.1193821898083991,9310.170902756385,1348.0524064378055,0.031866176971405515,0.9720076583365456
108,250319_133459,1.5,0.0009551600187107771,0.0001526547504494,1.0377800003555817,0.0032,2.0,33gly_10tx,0.645,0.5284558264169846,0.58,0.3793505998339598,0.0454988,0.07,0.13731301779879115,9984.900438312998,1595.7980388774172,0.039757284366420745,0.875166244364876
109,250319_133606,2.3,0.0009229411943406352,0.0001376729205668,0.9954750232896968,0.0031999999999999,2.0,33gly_10tx,0.645,0.5284558264169846,0.58,0.3793505998339598,0.0454988,0.07,0.12820574965035855,9648.096397865853,1439.1833598381766,0.03813658344450377,0.9213904688807416
110,250319_133712,6.7,0.000890615091118504,0.0001414991721316,0.0740893092365733,0.0043,1.0,33gly_10tx,0.645,0.5284558264169846,0.58,0.3793505998339598,0.0454988,0.07,0.1193821898083991,9310.170902756385,1479.1816220958808,0.0028383566216547435,1.306135290889733
111,250319_133830,2.1,0.00101927596716197,0.0001679795018888,0.801436678280693,0.0037999999999999,1.0,33gly_10tx,0.645,0.5284558264169846,0.58,0.3793505998339598,0.0454988,0.07,0.1563662460463414,10655.145579705393,1755.9974969439681,0.030702987058112266,0.942759034841067
112,250319_133941,0.475,0.00101927596716197,0.0001602203657518,1.2552355372447157,0.0033,2.0,33gly_10tx,0.645,0.5284558264169846,0.58,0.3793505998339598,0.0454988,0.07,0.1563662460463414,10655.145579705393,1674.8862691940544,0.048087991851814324,0.8187117934146324
113,250319_134104,1.275,0.00101927596716197,0.0001665233369934,1.0576954972254644,0.0034999999999999,2.0,33gly_10tx,0.645,0.5284558264169846,0.58,0.3793505998339598,0.0454988,0.07,0.1563662460463414,10655.145579705393,1740.7752711205292,0.04052024575716174,0.8683306899851914
114,250319_134224,0.25,0.0008581818603758987,0.0001101181616123,1.6766707832129943,0.0023,3.0,33gly_10tx,0.645,0.5284558264169846,0.58,0.3793505998339598,0.0454988,0.07,0.11084550905149763,8971.125534950004,1151.1357873133618,0.06423314873501924,0.7386073470942859
115,250319_134320,0.375,0.000987271562944694,0.0001350091435828,1.5339391504120614,0.0028,2.0,33gly_10tx,0.645,0.5284558264169846,0.58,0.3793505998339598,0.0454988,0.07,0.14670087257932912,10320.583010672877,1411.3371901345813,0.0587651091588028,0.7287152740758864
116,250319_134433,3.65,0.0009551600187107771,0.0001471826901315,0.621776687039951,0.0037999999999999,1.0,33gly_10tx,0.645,0.5284558264169846,0.58,0.3793505998339598,0.0454988,0.07,0.13731301779879115,9984.900438312998,1538.595081889726,0.023820224470107627,1.0392599151832627
117,250319_134536,0.925,0.000987271562944694,0.000174394084179,1.0455143168694958,0.0035,2.0,33gly_10tx,0.645,0.5284558264169846,0.58,0.3793505998339598,0.0454988,0.07,0.14670087257932912,10320.583010672877,1823.0532407631686,0.04005358552940156,0.910894092594858
118,250319_134648,1.6,0.0009551600187107771,0.0001511357599219,1.116634793772105,0.0033,2.0,33gly_10tx,0.645,0.5284558264169846,0.58,0.3793505998339598,0.0454988,0.07,0.13731301779879115,9984.900438312998,1579.9190564171806,0.042778206377291926,0.9025151895012783
119,250319_134805,1.95,0.0009229411943406352,0.0001513335262125,1.025875235476872,0.0033,3.0,33gly_10tx,0.645,0.5284558264169846,0.58,0.3793505998339598,0.0454988,0.07,0.12820574965035855,9648.096397865853,1581.9864343256077,0.03930121359762961,0.9501839210332944
120,250319_134901,1.725,0.0009229411943406352,0.0001484832988275,1.0735732916603102,0.0032,2.0,33gly_10tx,0.645,0.5284558264169846,0.58,0.3793505998339598,0.0454988,0.07,0.12820574965035855,9648.096397865853,1552.1911789670437,0.04112852303003407,0.9213904688807704
121,250319_094318,4.425,0.000987271562944694,7.487204138697997e-05,2.6694145514661307,0.0023,6.0,33gly_1tx,0.645,0.2948049198779224,0.58,0.2484711759632615,0.0569878,0.07,0.14670087257932912,10320.583010672877,782.685481194346,0.10226509797658159,0.5985875465623353
122,250319_094435,3.075,0.000987271562944694,8.386247438857083e-05,2.317141052331686,0.0024,4.0,33gly_1tx,0.645,0.2948049198779224,0.58,0.2484711759632615,0.0569878,0.07,0.14670087257932912,10320.583010672877,876.6682449823163,0.08876952311963367,0.6246130920650454
123,250319_094542,3.625,0.000987271562944694,8.632289506227348e-05,2.31695641810034,0.0023,4.0,33gly_1tx,0.645,0.2948049198779224,0.58,0.2484711759632615,0.0569878,0.07,0.14670087257932912,10320.583010672877,902.3886007154292,0.08876244979423052,0.5985875465623353
124,250319_094642,1.1,0.000987271562944694,7.71209506654468e-05,2.581954813024949,0.0023,9.0,33gly_1tx,0.645,0.2948049198779224,0.58,0.2484711759632615,0.0569878,0.07,0.14670087257932912,10320.583010672877,806.1947726223923,0.0989145210810667,0.5985875465623353
125,250319_094744,4.1,0.000987271562944694,9.080952652881942e-05,1.984617615887766,0.0026,5.0,33gly_1tx,0.645,0.2948049198779224,0.58,0.2484711759632615,0.0569878,0.07,0.14670087257932912,10320.583010672877,949.2902377388572,0.07603057188076741,0.6766641830704659
126,250319_094851,4.95,0.000987271562944694,9.099753817217928e-05,2.076394588104619,0.0025,3.0,33gly_1tx,0.645,0.2948049198779224,0.58,0.2484711759632615,0.0569878,0.07,0.14670087257932912,10320.583010672877,951.2556440617951,0.07954654172164342,0.6506386375677558
127,250319_094947,3.45,0.000987271562944694,8.686565653759059e-05,2.198988641996673,0.0024999999999999,4.0,33gly_1tx,0.645,0.2948049198779224,0.58,0.2484711759632615,0.0569878,0.07,0.14670087257932912,10320.583010672877,908.0624346140759,0.08424311195863844,0.6506386375677297
128,250319_095100,3.25,0.000987271562944694,8.190352301940066e-05,2.353546482286732,0.0023,3.0,33gly_1tx,0.645,0.2948049198779224,0.58,0.2484711759632615,0.0569878,0.07,0.14670087257932912,10320.583010672877,856.1900695965188,0.09016421277515667,0.5985875465623353
129,250319_095201,3.65,0.000987271562944694,8.562713211594358e-05,2.2580700525702992,0.0025,4.0,33gly_1tx,0.645,0.2948049198779224,0.58,0.2484711759632615,0.0569878,0.07,0.14670087257932912,10320.583010672877,895.1153442854248,0.08650651695790619,0.6506386375677558
130,250319_095253,5.15,0.000987271562944694,8.798970334367323e-05,2.094292693059778,0.0024,3.0,33gly_1tx,0.645,0.2948049198779224,0.58,0.2484711759632615,0.0569878,0.07,0.14670087257932912,10320.583010672877,919.8128169865373,0.0802322169592453,0.6246130920650454
131,250319_095352,3.075,0.000987271562944694,8.637237795258677e-05,2.1288018562606794,0.0025,3.0,33gly_1tx,0.645,0.2948049198779224,0.58,0.2484711759632615,0.0569878,0.07,0.14670087257932912,10320.583010672877,902.905877112577,0.08155426075865883,0.6506386375677558
132,250319_095456,4.55,0.000987271562944694,9.019578211928512e-05,2.038887076382273,0.0025,4.0,33gly_1tx,0.645,0.2948049198779224,0.58,0.2484711759632615,0.0569878,0.07,0.14670087257932912,10320.583010672877,942.8743736912364,0.07810963138524145,0.6506386375677558
133,250319_095548,2.325,0.000987271562944694,8.517685485583107e-05,2.308707351624933,0.0022999999999999,10.0,33gly_1tx,0.645,0.2948049198779224,0.58,0.2484711759632615,0.0569878,0.07,0.14670087257932912,10320.583010672877,890.4083072196061,0.08844642859367945,0.5985875465623093
134,250319_095708,3.95,0.000987271562944694,8.900360993130647e-05,2.216392455936936,0.0023999999999999,5.0,33gly_1tx,0.645,0.2948049198779224,0.58,0.2484711759632615,0.0569878,0.07,0.14670087257932912,10320.583010672877,930.4118329974168,0.08490985093958453,0.6246130920650195
135,250319_095837,1.125,0.000987271562944694,8.661936838516877e-05,2.3414222895653007,0.0023,7.0,33gly_1tx,0.645,0.2948049198779224,0.58,0.2484711759632615,0.0569878,0.07,0.14670087257932912,10320.583010672877,905.4878265558501,0.08969973573997186,0.5985875465623353
136,250319_104423,2.225,0.0007602433538618614,6.437816949342937e-05,2.409920162598078,0.0003999999999999,4.0,33gly_2tx,0.645,0.3864892720474717,0.58,0.2955590300204356,0.051675,0.07,0.08698907355403906,7947.311495979176,672.9863061692644,0.09232388480405676,0.15405855715893996
137,250319_104626,2.55,0.0007602433538618614,7.100578947386889e-05,2.539357766235482,0.0017,4.0,33gly_2tx,0.645,0.3864892720474717,0.58,0.2955590300204356,0.051675,0.07,0.08698907355403906,7947.311495979176,742.269069634368,0.09728263098702143,0.6547488679256585
138,250319_104752,2.425,0.0007602433538618614,7.106593839568719e-05,2.635113261609596,0.0016999999999999,3.0,33gly_2tx,0.645,0.3864892720474717,0.58,0.2955590300204356,0.051675,0.07,0.08698907355403906,7947.311495979176,742.8978449014046,0.10095101779148069,0.6547488679256199
139,250319_104903,2.625,0.0007602433538618614,7.267114319913673e-05,2.4030744285501675,0.0017,3.0,33gly_2tx,0.645,0.3864892720474717,0.58,0.2955590300204356,0.051675,0.07,0.08698907355403906,7947.311495979176,759.6780804970892,0.09206162517759796,0.6547488679256585
140,250319_104958,2.375,0.0007602433538618614,6.86188687605018e-05,2.495732947142862,0.0018,3.0,33gly_2tx,0.645,0.3864892720474717,0.58,0.2955590300204356,0.051675,0.07,0.08698907355403906,7947.311495979176,717.3170561389892,0.09561136700283916,0.6932635072154031
141,250319_105117,2.175,0.0007602433538618614,7.219924766818356e-05,2.522908864385355,0.0017999999999999,3.0,33gly_2tx,0.645,0.3864892720474717,0.58,0.2955590300204356,0.051675,0.07,0.08698907355403906,7947.311495979176,754.7450537774281,0.096652474626187,0.6932635072153646
142,250319_105312,1.9,0.0007602433538618614,7.783785729207276e-05,2.149186833467392,0.0019,3.0,33gly_2tx,0.645,0.3864892720474717,0.58,0.2955590300204356,0.051675,0.07,0.08698907355403906,7947.311495979176,813.6890575068128,0.0823352079105914,0.7317781465051477
143,250319_105444,2.45,0.000792995425086979,7.406879318527215e-05,2.3876159162658777,0.0019,4.0,33gly_2tx,0.645,0.3864892720474717,0.58,0.2955590300204356,0.051675,0.07,0.09464568195922879,8289.689907894634,774.2886124349816,0.09146941057666352,0.686913989704352
144,250319_105557,3.1,0.000792995425086979,7.843935301617078e-05,2.103169859815865,0.0019,4.0,33gly_2tx,0.645,0.3864892720474717,0.58,0.2955590300204356,0.051675,0.07,0.09464568195922879,8289.689907894634,819.9768781876826,0.08057230064072786,0.686913989704352
145,250319_105713,2.925,0.000792995425086979,8.542730189694857e-05,1.8440286554492904,0.0021,3.0,33gly_2tx,0.645,0.3864892720474717,0.58,0.2955590300204356,0.051675,0.07,0.09464568195922879,8289.689907894634,893.0263908094149,0.07064461794350056,0.7592207254627049
146,250319_105840,3.725,0.000792995425086979,8.355621965515436e-05,1.8828289884089429,0.002,4.0,33gly_2tx,0.645,0.3864892720474717,0.58,0.2955590300204356,0.051675,0.07,0.09464568195922879,8289.689907894634,873.4667677826603,0.07213105617748093,0.7230673575835285
147,250319_105940,3.325,0.0007602433538618614,8.36073400145742e-05,1.8331843882157035,0.002,3.0,33gly_2tx,0.645,0.3864892720474717,0.58,0.2955590300204356,0.051675,0.07,0.08698907355403906,7947.311495979176,874.0011616948625,0.0702291747705704,0.7702927857948924
148,250319_110109,0.325,0.000792995425086979,3.911058122997725e-05,2.9305478121045474,0.0017,5.0,33gly_2tx,0.645,0.3864892720474717,0.58,0.2955590300204356,0.051675,0.07,0.09464568195922879,8289.689907894634,408.84799616400625,0.11226909622011584,0.6146072539459991
149,250319_110202,2.725,0.000792995425086979,7.973595908778324e-05,2.1422605821302017,0.0018999999999999,3.0,33gly_2tx,0.645,0.3864892720474717,0.58,0.2955590300204356,0.051675,0.07,0.09464568195922879,8289.689907894634,833.5311332644781,0.08206986367201326,0.6869139897043159
150,250319_112349,2.05,0.0007602433538618614,7.794756539062344e-05,2.146592067051924,0.0018,3.0,33gly_5tx,0.645,0.410794419812009,0.58,0.3122426769728341,0.0502081,0.07,0.08698907355403906,7947.311495979176,814.8359066418758,0.08223580257785341,0.6932635072154031
151,250319_112455,1.15,0.0007602433538618614,7.202148971032925e-05,2.4117613401063207,0.0017,4.0,33gly_5tx,0.645,0.410794419812009,0.58,0.3122426769728341,0.0502081,0.07,0.08698907355403906,7947.311495979176,752.8868358071148,0.09239442019473607,0.6547488679256585
152,250319_112559,2.375,0.0007602433538618614,8.027003042338281e-05,1.971643393086484,0.0018999999999999,6.0,33gly_5tx,0.645,0.410794419812009,0.58,0.3122426769728341,0.0502081,0.07,0.08698907355403906,7947.311495979176,839.1141235576818,0.07553353024846854,0.7317781465051092
153,250319_112701,2.475,0.0007602433538618614,8.080057175969092e-05,1.9751384927550983,0.0019,3.0,33gly_5tx,0.645,0.410794419812009,0.58,0.3122426769728341,0.0502081,0.07,0.08698907355403906,7947.311495979176,844.6602125036953,0.0756674272896203,0.7317781465051477
154,250319_112814,2.75,0.0007602433538618614,8.064177585430713e-05,1.8838238921962047,0.0019,4.0,33gly_5tx,0.645,0.410794419812009,0.58,0.3122426769728341,0.0502081,0.07,0.08698907355403906,7947.311495979176,843.0002170325606,0.07216917087691034,0.7317781465051477
155,250319_112923,2.375,0.0007602433538618614,7.952132623793304e-05,1.9483605727165567,0.002,3.0,33gly_5tx,0.645,0.410794419812009,0.58,0.3122426769728341,0.0502081,0.07,0.08698907355403906,7947.311495979176,831.287438391824,0.07464156691328928,0.7702927857948924
156,250319_113032,2.225,0.0007602433538618614,7.684343644893295e-05,2.194642982930231,0.0018,3.0,33gly_5tx,0.645,0.410794419812009,0.58,0.3122426769728341,0.0502081,0.07,0.08698907355403906,7947.311495979176,803.2937384837907,0.0840766300422353,0.6932635072154031
157,250319_113144,3.15,0.0007602433538618614,8.36073400145742e-05,1.847599412818192,0.0018999999999999,3.0,33gly_5tx,0.645,0.410794419812009,0.58,0.3122426769728341,0.0502081,0.07,0.08698907355403906,7947.311495979176,874.0011616948625,0.07078141342623319,0.7317781465051092
158,250319_113335,2.125,0.0007602433538618614,7.914431816545182e-05,2.0572349141683306,0.0018,3.0,33gly_5tx,0.645,0.410794419812009,0.58,0.3122426769728341,0.0502081,0.07,0.08698907355403906,7947.311495979176,827.3463311486142,0.07881253585836613,0.6932635072154031
159,250319_113450,1.65,0.0007273864403076142,7.662070138201774e-05,2.2130098065231274,0.0018,3.0,33gly_5tx,0.645,0.410794419812009,0.58,0.3122426769728341,0.0502081,0.07,0.07963240695991887,7603.837099937944,800.9653459383497,0.08478026186038604,0.7407633498226357
160,250319_113600,2.4,0.0007602433538618614,7.838486231628683e-05,2.1383074559479924,0.0018,3.0,33gly_5tx,0.645,0.410794419812009,0.58,0.3122426769728341,0.0502081,0.07,0.08698907355403906,7947.311495979176,819.4072519444385,0.08191841966489366,0.6932635072154031
161,250319_113659,2.15,0.0007602433538618614,7.656491637179603e-05,2.198391272760972,0.0018,3.0,33gly_5tx,0.645,0.410794419812009,0.58,0.3122426769728341,0.0502081,0.07,0.08698907355403906,7947.311495979176,800.3821894388075,0.08422022678204284,0.6932635072154031
162,250319_113801,2.8,0.0007602433538618614,8.190352301940066e-05,1.913251905118084,0.0019,3.0,33gly_5tx,0.645,0.410794419812009,0.58,0.3122426769728341,0.0502081,0.07,0.08698907355403906,7947.311495979176,856.1900695965188,0.07329655613936768,0.7317781465051477
163,250319_113856,0.6,0.0007602433538618614,6.124914276724849e-05,2.6911819537411468,0.0015999999999999,4.0,33gly_5tx,0.645,0.410794419812009,0.58,0.3122426769728341,0.0502081,0.07,0.08698907355403906,7947.311495979176,640.2765824395101,0.10309900574303456,0.6162342286358753
164,250318_093731,13.45,0.0007595960977820259,7.148556377916536e-05,2.2802053886477207,0.0018,2.0,50gly_0tx,0.625,0.0831579366790423,0.55,0.0764741167638955,0.0639585,0.069,0.09196353866202378,1770.5998518593735,166.63109382349043,0.19036878003694813,0.6745401567790396
165,250318_093908,4.775,0.0007595960977820259,6.793047236841943e-05,2.162283766468806,0.0018999999999999,2.0,50gly_0tx,0.625,0.0831579366790423,0.55,0.0764741167638955,0.0639585,0.069,0.09196353866202378,1770.5998518593735,158.34426304119276,0.18052379174512978,0.7120146099333932
166,250318_094027,7.325,0.0007595960977820259,6.948514666820524e-05,2.253542972583415,0.0018,2.0,50gly_0tx,0.625,0.0831579366790423,0.55,0.0764741167638955,0.0639585,0.069,0.09196353866202378,1770.5998518593735,161.9681706585806,0.18814280002467845,0.6745401567790396
167,250318_094149,15.925,0.0007268061328705732,6.985312000916844e-05,2.2726177765790694,0.0018,2.0,50gly_0tx,0.625,0.0831579366790423,0.55,0.0764741167638955,0.0639585,0.069,0.0841952111974913,1694.167248816496,162.82590748068918,0.18973530883295303,0.7206991698647168
168,250318_094318,6.525,0.0007268061328705732,5.484525832540132e-05,2.394398363335944,0.0017,3.0,50gly_0tx,0.625,0.0831579366790423,0.55,0.0764741167638955,0.0639585,0.069,0.0841952111974913,1694.167248816496,127.84295041759299,0.1999024726544712,0.6806603270944548
169,250318_095111,5.075,0.0007922775847087971,7.052275128488439e-05,2.226249866040406,0.0018999999999999,2.0,50gly_0tx,0.625,0.0831579366790423,0.55,0.0764741167638955,0.0639585,0.069,0.10004720538537147,1846.779595383662,164.38680154142102,0.1858641652043773,0.6684161570322413
170,250318_095506,4.7,0.0009860591660330494,8.986356816499132e-05,1.9640663182407097,0.0025,1.0,50gly_0tx,0.625,0.0831579366790423,0.55,0.0764741167638955,0.0639585,0.069,0.1549730473907486,2298.4797030957147,209.46977077039608,0.1639751010047759,0.6334246185652717
171,250318_095628,3.025,0.0009860591660330494,7.130602670930747e-05,2.1173404070335424,0.0024,1.0,50gly_0tx,0.625,0.0831579366790423,0.55,0.0764741167638955,0.0639585,0.069,0.1549730473907486,2298.4797030957147,166.21259732222896,0.17677158040967317,0.6080876338226607
172,250318_095738,7.15,0.0009860591660330494,9.92188054884392e-05,1.825062702378304,0.0026,1.0,50gly_0tx,0.625,0.0831579366790423,0.55,0.0764741167638955,0.0639585,0.069,0.1549730473907486,2298.4797030957147,231.2765992511809,0.15237002853885032,0.6587616033078825
173,250318_095842,4.55,0.0009860591660330494,9.038507043266832e-05,1.935939962099504,0.0026,2.0,50gly_0tx,0.625,0.0831579366790423,0.55,0.0764741167638955,0.0639585,0.069,0.1549730473907486,2298.4797030957147,210.68537975073366,0.16162690021017048,0.6587616033078825
174,250318_095934,6.9,0.0009860591660330494,9.89600858681895e-05,1.826226491632288,0.0026,1.0,50gly_0tx,0.625,0.0831579366790423,0.55,0.0764741167638955,0.0639585,0.069,0.1549730473907486,2298.4797030957147,230.6735301693033,0.15246719046189638,0.6587616033078825
175,250318_100038,5.975,0.0009860591660330494,8.779525072291073e-05,1.7668282223694551,0.0025,1.0,50gly_0tx,0.625,0.0831579366790423,0.55,0.0764741167638955,0.0639585,0.069,0.1549730473907486,2298.4797030957147,204.64857360095388,0.14750817400128816,0.6334246185652717
176,250318_100135,1.9,0.0009860591660330494,8.602539999569304e-05,1.9960025094984133,0.0024999999999999,1.0,50gly_0tx,0.625,0.0831579366790423,0.55,0.0764741167638955,0.0639585,0.069,0.1549730473907486,2298.4797030957147,200.5230950149329,0.16664137563030915,0.6334246185652462
177,250318_100244,0.85,0.0009860591660330494,8.14851114803911e-05,2.050918804079881,0.0023999999999999,1.0,50gly_0tx,0.625,0.0831579366790423,0.55,0.0764741167638955,0.0639585,0.069,0.1549730473907486,2298.4797030957147,189.93979397367437,0.17122620296896557,0.6080876338226354
178,250318_100358,5.5,0.0009860591660330494,9.377248865488307e-05,1.7866419143455208,0.0027,1.0,50gly_0tx,0.625,0.0831579366790423,0.55,0.0764741167638955,0.0639585,0.069,0.1549730473907486,2298.4797030957147,218.5813684478219,0.14916237076281252,0.6840985880504934
179,250318_100505,5.3,0.0009860591660330494,9.123200786817258e-05,1.7282201449806542,0.0026,1.0,50gly_0tx,0.625,0.0831579366790423,0.55,0.0764741167638955,0.0639585,0.069,0.1549730473907486,2298.4797030957147,212.65957011613537,0.14428487989424418,0.6587616033078825
180,250318_134423,1.825,0.0010179703492922806,0.0001580725425286,0.6653420665398839,0.0039,1.0,50gly_10tx,0.625,0.4930956443054831,0.55,0.3662668966313365,0.0459096,0.069,0.1651659352379488,2372.8638876859654,368.46321512368945,0.05554778448689474,0.9420442565405196
181,250318_134551,37.725,0.0010179703492922806,,,,,50gly_10tx,0.625,0.4930956443054831,0.55,0.3662668966313365,0.0459096,0.069,0.1651659352379488,2372.8638876859654,,,
182,250318_135601,6.775,0.0010179703492922806,,,,,50gly_10tx,0.625,0.4930956443054831,0.55,0.3662668966313365,0.0459096,0.069,0.1651659352379488,2372.8638876859654,,,
183,250318_135815,281.625,0.0010179703492922806,,,,,50gly_10tx,0.625,0.4930956443054831,0.55,0.3662668966313365,0.0459096,0.069,0.1651659352379488,2372.8638876859654,,,
184,250318_141106,5.65,0.0010179703492922806,,,,,50gly_10tx,0.625,0.4930956443054831,0.55,0.3662668966313365,0.0459096,0.069,0.1651659352379488,2372.8638876859654,,,
185,250318_141308,1.825,0.0010179703492922806,0.0001573138766492,0.6750009443793529,0.0039,1.0,50gly_10tx,0.625,0.4930956443054831,0.55,0.3662668966313365,0.0459096,0.069,0.1651659352379488,2372.8638876859654,366.69478358803684,0.05635418061242802,0.9420442565405196
186,250318_141606,14.575,0.0010179703492922806,,,,,50gly_10tx,0.625,0.4930956443054831,0.55,0.3662668966313365,0.0459096,0.069,0.1651659352379488,2372.8638876859654,,,
187,250318_141730,1.05,0.0009860591660330494,0.000147791065226,0.8285080648980928,0.0036,1.0,50gly_10tx,0.625,0.4930956443054831,0.55,0.3662668966313365,0.0459096,0.069,0.1549730473907486,2298.4797030957147,344.4973439955534,0.06917011526709876,0.912131450733991
188,250318_141930,2.8,0.0009860591660330494,0.0001673423930852,0.4790218550680276,0.0043,1.0,50gly_10tx,0.625,0.4930956443054831,0.55,0.3662668966313365,0.0459096,0.069,0.1549730473907486,2298.4797030957147,390.0710091476451,0.03999236499235581,1.0894903439322672
189,250318_142138,5.8,0.0009860591660330494,,,,,50gly_10tx,0.625,0.4930956443054831,0.55,0.3662668966313365,0.0459096,0.069,0.1549730473907486,2298.4797030957147,,,
190,250318_142344,10.625,0.0009860591660330494,,,,,50gly_10tx,0.625,0.4930956443054831,0.55,0.3662668966313365,0.0459096,0.069,0.1549730473907486,2298.4797030957147,,,
191,250318_142507,3.025,0.0009860591660330494,0.0001726457901245,0.4526124258976625,0.0043,1.0,50gly_10tx,0.625,0.4930956443054831,0.55,0.3662668966313365,0.0459096,0.069,0.1549730473907486,2298.4797030957147,402.43309742002407,0.03778750623811167,1.0894903439322672
192,250318_142635,2.95,0.0009860591660330494,0.0001755174857791,0.4174512884430502,0.0044,1.0,50gly_10tx,0.625,0.4930956443054831,0.55,0.3662668966313365,0.0459096,0.069,0.1549730473907486,2298.4797030957147,409.12694947569787,0.03485198872935093,1.114827328674878
193,250318_142842,7.225,0.0009860591660330494,,,,,50gly_10tx,0.625,0.4930956443054831,0.55,0.3662668966313365,0.0459096,0.069,0.1549730473907486,2298.4797030957147,,,
194,250318_104713,3.825,0.0010179703492922806,0.0001225331604919,1.248702939655287,0.0031,1.0,50gly_1tx,0.625,0.2925050902527487,0.55,0.2383137831667627,0.0561715,0.069,0.1651659352379488,2372.8638876859654,285.6217882744799,0.10425115931846145,0.7488044090450284
195,250318_104814,4.975,0.0010179703492922806,0.0001201741632641,1.2856694713705146,0.0031,1.0,50gly_1tx,0.625,0.2925050902527487,0.55,0.2383137831667627,0.0561715,0.069,0.1651659352379488,2372.8638876859654,280.12302366224003,0.10733740478558514,0.7488044090450284
196,250318_104927,4.375,0.0010179703492922806,0.0001304705285281,1.1512799554491275,0.0033,1.0,50gly_1tx,0.625,0.2925050902527487,0.55,0.2383137831667627,0.0561715,0.069,0.1651659352379488,2372.8638876859654,304.1235982628219,0.09611755225691321,0.7971143709189012
197,250318_105038,5.75,0.0010179703492922806,0.0001300440995129,1.175353920245748,0.0031999999999999,1.0,50gly_1tx,0.625,0.2925050902527487,0.55,0.2383137831667627,0.0561715,0.069,0.1651659352379488,2372.8638876859654,303.1296026994609,0.0981274287933874,0.7729593899819407
198,250318_105133,3.825,0.0010179703492922806,0.0001225331604919,1.2738493797355572,0.0031,1.0,50gly_1tx,0.625,0.2925050902527487,0.55,0.2383137831667627,0.0561715,0.069,0.1651659352379488,2372.8638876859654,285.6217882744799,0.1063505741975712,0.7488044090450284
199,250318_105246,6.625,0.0010179703492922806,0.0001278237924419,1.163673786334226,0.0033,1.0,50gly_1tx,0.625,0.2925050902527487,0.55,0.2383137831667627,0.0561715,0.069,0.1651659352379488,2372.8638876859654,297.95412143715055,0.0971522829339509,0.7971143709189012
200,250318_105355,4.175,0.0010179703492922806,0.0001216582873824,1.2761199255752398,0.0031999999999999,2.0,50gly_1tx,0.625,0.2925050902527487,0.55,0.2383137831667627,0.0561715,0.069,0.1651659352379488,2372.8638876859654,283.5824805389616,0.10654013652545197,0.7729593899819407
201,250318_105518,2.375,0.0010179703492922806,0.0001186354697482,1.34943309158115,0.0031,1.0,50gly_1tx,0.625,0.2925050902527487,0.55,0.2383137831667627,0.0561715,0.069,0.1651659352379488,2372.8638876859654,276.5363668596779,0.11266087373740477,0.7488044090450284
