0 -54.6875 3.46723 -0.00622733
1.20136 0 0 0
4.46541 0 0 0
8.63082 3.90625 2.66325 -0.0153362
12.904 0 0 0
17.4319 42.9688 2.41603 -0.0184706
22.2017 42.9688 2.46185 -0.0184515
27.216 42.9688 2.46488 -0.0181231
32.4461 82.0312 2.15493 -0.0176239
37.9749 82.0312 2.18238 -0.0186131
43.7703 82.0312 2.18341 -0.0182092
49.8223 0 0 0
56.1149 121.094 1.98918 -0.0180588
62.6697 121.094 1.98322 -0.0178904
69.4619 0 0 0
76.5115 160.156 1.77159 -0.0168335
83.8407 160.156 1.76772 -0.0163921
91.4123 0 0 0
99.2449 199.219 1.61064 -0.0152568
107.287 199.219 1.59176 -0.015012
115.631 0 0 0
124.217 238.281 1.45737 -0.0135881
133.063 238.281 1.45123 -0.0130661
142.094 0 0 0
151.419 277.344 1.33551 -0.0116408
160.953 277.344 1.32243 -0.0111944
170.824 0 0 0
180.936 316.406 1.23138 -0.0101384
191.304 316.406 1.22692 -0.00949891
201.807 0 0 0
212.593 355.469 1.14981 -0.00840003
223.683 355.469 1.14316 -0.00791441
234.934 0 0 0
246.526 394.531 1.07265 -0.00703028
258.299 394.531 1.06612 -0.00689849
270.262 0 0 0
282.424 433.594 1.01437 -0.00584522
295.013 433.594 1.00225 -0.0058622
307.831 0 0 0
320.891 472.656 0.954043 -0.00489398
333.951 472.656 0.945024 -0.00500562
347.272 472.656 0.93461 -0.00455654
360.87 511.719 0.907798 -0.00415761
374.765 511.719 0.894349 -0.00431231
388.974 511.719 0.875393 -0.0039512
403.184 550.781 0.866094 -0.00354953
417.741 550.781 0.847696 -0.00363693
432.671 550.781 0.832481 -0.00335027
447.6 589.844 0.824634 -0.00298234
462.945 589.844 0.81003 -0.00300872
478.289 589.844 0.794355 -0.00278684
494.099 0 0 0
509.908 628.906 0.773068 -0.00246728
526.244 628.906 0.759581 -0.00226542
542.581 0 0 0
559.522 667.969 0.746079 -0.00189499
576.464 667.969 0.732457 -0.00171549
593.405 0 0 0
611.083 707.031 0.718267 -0.00122541
628.761 707.031 0.706957 -0.00107073
646.439 0 0 0
664.117 746.094 0.697589 -0.000785892
682.777 746.094 0.685898 -0.000651556
701.438 0 0 0
720.098 785.156 0.677592 -0.000785385
738.758 785.156 0.668901 -0.000851277
757.418 0 0 0
776.078 824.219 0.661208 -0.000596864
794.738 824.219 0.652232 -0.000615559
813.399 0 0 0
832.059 863.281 0.646294 -0.000453415
850.719 863.281 0.639772 -0.000559321
869.379 863.281 0.634516 -0.00051369
888.039 902.344 0.633012 -0.000408517
906.699 902.344 0.626549 -0.000463282
925.359 902.344 0.619983 -0.000442863
944.02 0 0 0
962.68 941.406 0.6142 -0.000416327
981.34 941.406 0.607783 -0.000388077
1000 0 0 0
1029.27 0 0 0
1054.18 941.406 -0.618563 -0.000367964
1079.09 941.406 -0.623908 -0.000374519
1104 902.344 -0.63475 -0.000543
1128.35 902.344 -0.637254 -0.000732277
1152.71 0 0 0
1177.06 863.281 -0.650873 -0.000743268
1200.85 863.281 -0.652038 -0.000755679
1224.64 824.219 -0.675284 -0.000760661
1248.43 824.219 -0.67168 -0.00101139
1271.64 0 0 0
1294.28 785.156 -0.689933 -0.000949651
1316.93 785.156 -0.687349 -0.000974681
1339.57 746.094 -0.721623 -0.000894749
1361.63 746.094 -0.712835 -0.00125705
1383.69 707.031 -0.745907 -0.00146958
1405.76 707.031 -0.735966 -0.00140423
1427.22 0 0 0
1448.11 667.969 -0.77594 -0.00179416
1468.99 667.969 -0.761782 -0.00207502
1489.88 628.906 -0.806127 -0.00218037
1509.6 628.906 -0.792021 -0.0021414
1529.33 0 0 0
1549.06 589.844 -0.837265 -0.0027564
1568.78 589.844 -0.819966 -0.00292275
1587.35 550.781 -0.878135 -0.00304496
1605.91 550.781 -0.85853 -0.00310832
1624.48 0 0 0
1643.04 511.719 -0.913274 -0.00351008
1660.45 0 0 0
1677.85 472.656 -0.967778 -0.00420385
1695.26 472.656 -0.937512 -0.00475173
1711.54 433.594 -1.03252 -0.00475178
1726.8 433.594 -0.999892 -0.00536289
1742.07 0 0 0
1757.33 394.531 -1.0799 -0.00594236
1772.6 394.531 -1.03433 -0.00634405
1787.33 355.469 -1.14936 -0.00711409
1800.23 355.469 -1.11415 -0.00763308
1813.13 316.406 -1.27454 -0.00776359
1826.47 316.406 -1.21666 -0.00869966
1839.35 0 0 0
1852.23 277.344 -1.29148 -0.00942528
1863.1 277.344 -1.2498 -0.0101858
1874.33 238.281 -1.4573 -0.010389
1885.56 238.281 -1.38597 -0.0109629
1896.79 0 0 0
1908.02 199.219 -1.4528 -0.012313
1917.44 199.219 -1.40595 -0.0129724
1926.85 160.156 -1.66445 -0.012788
1936.27 160.156 -1.58009 -0.0135518
1945.69 121.094 -1.70966 -0.0139311
1953.4 121.094 -1.68828 -0.0139193
