0 -54.6875 3.46723 -0.00622733
1.20136 0 0 0
4.46541 0 0 0
8.63082 23.4375 2.47982 -0.00984218
13.6632 23.4375 2.63028 -0.00982591
19.4995 23.4375 2.74195 -0.00954707
26.0361 23.4375 2.79038 -0.00838047
33.3045 0 0 0
41.2283 101.562 2.17925 -0.0143793
49.8658 101.562 2.29481 -0.0109479
59.1809 101.562 2.33329 -0.00953283
69.0842 0 0 0
79.6628 179.688 1.87931 -0.0152448
91.025 179.688 1.92723 -0.0114452
103.145 179.688 1.88921 -0.0135238
115.957 257.812 1.55559 -0.015304
129.351 257.812 1.588 -0.0122387
143.394 257.812 1.54718 -0.011201
158.163 0 0 0
173.469 335.938 1.32609 -0.0122593
189.676 335.938 1.27826 -0.0116039
206.558 335.938 1.18164 -0.0106278
223.806 0 0 0
241.857 414.062 1.09306 -0.0105372
260.349 414.062 1.00846 -0.00990182
279.813 414.062 0.895593 -0.0092245
299.818 0 0 0
320.412 492.188 0.913202 -0.00726201
341.649 492.188 0.827851 -0.00628682
363.594 492.188 0.741511 -0.00526329
386.323 0 0 0
409.052 570.312 0.81402 -0.00439332
432.69 570.312 0.749233 -0.00142695
457.355 570.312 0.678506 0.000478542
482.021 570.312 0.617942 -0.00718967
506.687 648.438 0.760451 -0.00101575
532.65 648.438 0.702044 0.00249052
558.614 648.438 0.639035 0.00456406
586.201 648.438 0.574534 -0.00436949
613.788 0 0 0
641.374 726.562 0.653378 0.004681
668.961 726.562 0.592339 0.00650456
699.055 726.562 0.527089 -0.00190052
729.15 0 0 0
759.244 804.688 0.605463 0.0058558
789.339 804.688 0.546794 0.00741119
819.433 804.688 0.4892 0.000303109
849.528 0 0 0
879.622 882.812 0.574823 0.00650228
909.717 882.812 0.524257 0.00752939
939.811 882.812 0.477047 0.00249014
969.906 0 0 0
1000 960.938 -0.561596 0.00701169
1057.14 960.938 -0.636081 0.00704283
1097.96 882.812 -0.528367 0.00534646
1138.78 882.812 -0.589 0.00306791
1178.08 882.812 -0.64387 0.00582162
1217.38 0 0 0
1255.18 804.688 -0.585881 0.00336928
1292.97 804.688 -0.646683 0.0044046
1329.25 804.688 -0.693775 0.00332894
1365.53 726.562 -0.594436 0.00112164
1400.3 726.562 -0.654705 -0.000927825
1433.62 726.562 -0.704414 -0.000983048
1466.94 0 0 0
1498.82 648.438 -0.67978 0.00149819
1529.3 648.438 -0.727084 -0.00129326
1559.79 648.438 -0.764002 -0.00228809
1588.89 0 0 0
1617.99 570.312 -0.776363 -0.0043866
1645.7 570.312 -0.805832 -0.00512108
1673.42 570.312 -0.82929 -0.00595857
1699.75 492.188 -0.886724 -0.00572026
1724.76 492.188 -0.895901 -0.00793318
1749.77 492.188 -0.901364 -0.00857163
1773.47 0 0 0
1797.17 414.062 -1.05338 -0.00989277
1820.86 414.062 -1.01541 -0.0108911
1843.16 0 0 0
1862.99 335.938 -1.24218 -0.0135676
1881.71 335.938 -1.1648 -0.0142663
1897.63 335.938 -1.10809 -0.0141216
1912.02 257.812 -1.52688 -0.0154774
1926.42 257.812 -1.40874 -0.0144072
1939.45 257.812 -1.3139 -0.013036
1951.29 257.812 -1.23151 -0.0165364
1963.14 179.688 -1.74082 -0.0159033
1974.42 179.688 -1.59544 -0.014528
1985.16 179.688 -1.47234 -0.015882
1995.39 101.562 -2.1281 -0.0154624
2005.62 101.562 -1.92754 -0.0137145
2015.85 101.562 -1.74825 -0.0118099
2026.08 23.4375 -2.4893 -0.013911
2035.74 23.4375 -2.23756 -0.0123113
2045.4 23.4375 -2.02002 -0.0101025
2055.07 0 0 0
2064.73 -54.6875 -2.5026 -0.00936531
2074.39 -54.6875 -2.26083 -0.00744483
2084.05 0 0 0
2093.72 -132.812 -2.67309 -0.0056649
2103.38 -132.812 -2.43197 -0.00336048
2113.04 0 0 0
2122.7 -210.938 -2.76579 0.00185892
2132.36 -210.938 -2.55286 0.00223539
2142.03 0 0 0
2151.69 -289.062 -2.80381 0.0045507
2161.35 -289.062 -2.62518 0.00991016
2171.01 -289.062 -2.46871 0.00948152
2180.68 -367.188 -2.82627 0.00760285
2190.34 -367.188 -2.67515 0.009452
2200 -367.188 -2.53879 0.0101253
