[1]t	 [2]tag	 [3]Atot	 [4]Gamma	 [5]mu_x	 [6]mu_y	 [7]mu_z	 [8]M20	 [9]M02	 [10]M11	 [11]a	 [12]b	 [13]c	 [14]e	 [15]maxvor 
3.45 1 0.7874755859375 0.999926328533461 0.249893758836184 0.432897521794899 3.32325671168841e-07 0.00523769047344465 0.00546558450586308 0.000205328202856624 0.10345663332676 0.105702073964764 0.101161363761878 0.289948090406729 24.3595739897669 
3.45 2 62.4256591796875 0.000920497496931078 8.25459522503309 -6.80284822460403 0.00825723085901394 -67.1780389465667 -47.7357942409371 54.5811738177709 -nan -nan -nan -nan 1e+30 
3.5 0 0.786865234375 1.00038397123464 -0.244615487633474 -0.436057493994598 1.127715723997e-07 0.00523289129377543 0.00551025601777783 0.000196348896713967 0.103649154900333 0.105943005356135 0.101303377234999 0.292693297019899 24.3500299878693 
3.5 1 0.7869873046875 0.999929189659181 0.243291292074143 0.436655257477848 1.72726073126848e-07 0.00523278456177159 0.00547685336773311 0.000201341886918611 0.103487380532627 0.105737947308048 0.101186769679093 0.290226592416041 24.3286076964045 
3.5 2 62.4261474609375 0.00080366895049187 9.22000760186211 -8.10481445599494 0.00461987121207972 -84.3270676283658 -67.6268464921725 73.3939992213184 -nan -nan -nan -nan 1e+30 
3.55 0 0.78515625 1.00039099316992 -0.237979128781268 -0.439700906103999 -1.06176565798038e-07 0.00522840095617775 0.00552268932591429 0.000191887599619566 0.103687464440462 0.105993919877481 0.101328522703088 0.293417840103102 24.2454784747204 
3.55 1 0.7862548828125 0.999927143319739 0.236635104253753 0.44031304974541 7.28474746062462e-08 0.00522750669126191 0.00548713599841367 0.000197717169893029 0.103511558241945 0.105771886844921 0.10120075756938 0.290802391925839 24.1971949810245 
3.55 2 62.4285888671875 0.000788038166944124 9.61816375963891 -8.39034663529025 0.0142868965724872 -91.7340116435043 -71.9656624852518 78.7016645506502 -nan -nan -nan -nan 1e+30 
3.6 0 0.78515625 1.00039462453498 -0.231290009857074 -0.443248490769347 -1.0330513870302e-07 0.00522344037989879 0.00553433714100708 0.000187861993864637 0.103719706521499 0.106044570280616 0.10134152236774 0.29450391983611 24.2489046471265 
3.6 1 0.785400390625 0.999922188471114 0.229922765546356 0.443864366003249 3.33076922417755e-08 0.00522268201709273 0.00549656720081093 0.000194212730254457 0.103533807125517 0.105804184142583 0.101212514313842 0.291397064413856 24.2405259826638 
3.6 2 62.429443359375 0.000700866222195288 10.9748132298016 -9.3923725439204 0.0171321132738757 -119.968478629551 -90.4756407936306 101.283818741498 -nan -nan -nan -nan 1e+30 
3.65 0 0.7845458984375 1.00039732484533 -0.224543924882255 -0.446692410167865 2.39045297685461e-08 0.00522087976056064 0.00554297572113362 0.000182283689410719 0.103749002316621 0.106067561776857 0.101377429944249 0.294077241942636 24.2720827041726 
3.65 1 0.7857666015625 0.999937774640905 0.223163144605635 0.447321774515254 1.04300834920386e-07 0.00521984368717809 0.0055076442069555 0.000189814360464288 0.103573586855596 0.105848370562599 0.101247707319771 0.291616425810646 24.1937550299281 
3.65 2 62.4296875 0.000653301727221563 11.8634746528431 -10.0735302765312 0.0202787849839232 -140.526317901873 -103.726244378858 117.516892472949 -nan -nan -nan -nan 1e+30 
3.7 0 0.7845458984375 1.00041145155498 -0.217756144109766 -0.450028405364311 -6.75315356037549e-08 0.00521791247094765 0.00555472702377871 0.00017681771840812 0.103791326683526 0.106117888345834 0.101411403512987 0.29450958551416 24.1062026681086 
3.7 1 0.7847900390625 0.999943204866102 0.2163455482695 0.450680448369517 2.95143104647025e-08 0.0052155571305642 0.00551797192428225 0.000185533449479783 0.103602746367297 0.105887772403996 0.101266172856549 0.292211261020312 24.0714419644388 
3.7 2 62.4306640625 0.000577218329892956 13.4359937386943 -11.9621297159111 0.0354131755985236 -180.606347809232 -146.428708028369 158.288039970819 -nan -nan -nan -nan 1e+30 
3.75 0 0.783447265625 1.00041741565467 -0.210913581543413 -0.45326518188962 -7.90563418054478e-08 0.00521685576377827 0.00556252724242348 0.000171976901862643 0.103823807511581 0.106146235130786 0.101448227091277 0.294211852774189 24.1169779598565 
3.75 1 0.785400390625 0.999953099260179 0.209478537948259 0.453923041750471 7.36713659619617e-08 0.00521444003663919 0.00552623315972526 0.000180305360050893 0.103637219165532 0.105912161451193 0.101311205942212 0.29153959693367 24.0424513485495 
3.75 2 62.43115234375 0.000495663394161528 16.2311307739679 -13.9525286083527 0.000677202301391226 -264.123359773379 -199.219343737406 224.119353989393 -nan -nan -nan -nan 1e+30 
3.8 0 0.7840576171875 1.00042388862635 -0.204030804300147 -0.456392430907188 2.38318186040281e-08 0.00521485487429207 0.00557136794959317 0.000166326223812178 0.103856741831646 0.106178286040845 0.101482102960073 0.294112600287092 23.9654588791799 
3.8 1 0.78271484375 0.999965542764129 0.202575740102269 0.457062104275914 -9.16119488718181e-08 0.00521387662446373 0.00553364743377474 0.000174904299221779 0.103670266027625 0.105931413552828 0.101358688523365 0.290637773973912 23.935821478855 
3.8 2 62.4332275390625 0.000440921685449266 17.862162793978 -15.8923325104373 0.0190861191942978 -320.141713754358 -257.546882774288 280.800098548686 -nan -nan -nan -nan 1e+30 
3.85 0 0.7833251953125 1.00043249629097 -0.197100305911302 -0.459428658472081 -4.85222447787142e-08 0.0052146122472728 0.00557878247446387 0.000160844889608663 0.103891263933676 0.106204050480779 0.10152580511845 0.293528230845796 24.0334039710296 
3.85 1 0.78515625 0.999957700484156 0.19561326128852 0.460099065012722 2.44724081567613e-08 0.00521112617876472 0.00553877538466185 0.000170018172919285 0.103681732062242 0.105934450430895 0.101378968917411 0.2900972646269 24.0550916889974 
3.85 2 62.4315185546875 0.000451599551636844 17.5708908414862 -16.0799216400364 0.00708805464842413 -309.498428156379 -262.332520628302 279.861553211317 -nan -nan -nan -nan 1e+30 
3.9 0 0.7833251953125 1.00043705247722 -0.19011281492015 -0.462347515866203 -1.39582411503464e-08 0.0052124502101886 0.00558752232960346 0.000153552502443252 0.103922916336062 0.106229623321738 0.101563833171587 0.293111523712582 23.9536757270222 
3.9 1 0.7847900390625 0.999981808968744 0.188599005555898 0.463031538989569 4.60673140773386e-08 0.00521080081847204 0.00554866514200914 0.00016424042424716 0.103727845636942 0.105974949237086 0.101430971873286 0.289684619716701 23.9040195655478 
3.9 2 62.431884765625 0.000358346038030004 22.2896782340802 -20.5875857741817 0.0379314081895151 -497.986863830872 -430.11595576125 455.38342380705 -nan -nan -nan -nan 1e+30 
3.95 0 0.7862548828125 1.00045168158491 -0.183090492478428 -0.465159028064853 -1.00815742289678e-07 0.00521149234382506 0.00559672899471063 0.000148070240408863 0.103962595862818 0.106273840676207 0.101598786729958 0.29333615158849 23.8804534908641 
3.95 1 0.78564453125 0.999976705315915 0.181553459686126 0.465860301072712 1.47145439293729e-08 0.00520624354611477 0.00555578530770165 0.000159785732171065 0.103740198832547 0.105998291147121 0.101431848950529 0.290352820263524 23.872049488889 
3.95 2 62.4281005859375 0.000426317423417165 19.2561521243879 -17.3178217648674 0.0182546975651169 -372.087200841115 -304.333933140042 330.463642315257 -nan -nan -nan -nan 1e+30 
4 0 0.7847900390625 1.00047351472748 -0.176029895887496 -0.467866929989044 -4.51744781179334e-08 0.00521189992651231 0.00560625200284993 0.000142391967357027 0.104010345299697 0.106323013832567 0.101645071637951 0.293358376658074 23.7884599324667 
4 1 0.7874755859375 0.999966771535227 0.174457189128035 0.468580487370491 -2.72367049927987e-08 0.00520117555779069 0.00556242064043997 0.000153319989184869 0.103747752738219 0.106006782965945 0.10143842645503 0.29040095772173 23.7416879027341 
4 2 62.427734375 0.000217785671700596 38.5677775281684 -33.9069244093998 -0.0220367783308204 -1493.44242402827 -1160.89075984747 1301.62185369279 -nan -nan -nan -nan 1e+30 
4.05 0 0.7852783203125 1.00045690312867 -0.168928815888345 -0.470467593992961 -1.02871743399043e-07 0.00520835329587656 0.00561160927395578 0.000136432288211195 0.104019049071948 0.106333726492764 0.10165167853915 0.293469738279392 23.7174482385983 
4.05 1 0.78759765625 0.999970155080497 0.167326830538059 0.471191666013004 -2.36527970667146e-07 0.00519866836112239 0.00556953149010963 0.000147617610081365 0.103769937126472 0.106029376322107 0.101460194456787 0.2903963487475 23.717361280214 
4.05 2 62.4271240234375 0.00036191010178639 23.0165265100834 -21.1173622863135 0.0197387251501238 -532.250330049955 -450.477412276548 482.826691294717 -nan -nan -nan -nan 1e+30 
4.1 0 0.7845458984375 1.00045627018666 -0.161789734783144 -0.472966318202954 -1.76240067618913e-07 0.00520631069610593 0.00561872696566066 0.000129424481103071 0.104043441224166 0.106357681950389 0.101676540134257 0.293409673032035 23.7141006755569 
4.1 1 0.78759765625 0.999989032063252 0.16015665956246 0.473696569889544 -1.40229143958951e-07 0.00519796332196152 0.0055778610733525 0.000142999558953154 0.103806668356681 0.106072347225905 0.101490422920663 0.290734456206971 23.6778989909142 
4.1 2 62.4278564453125 0.000337713405701944 24.8452629029045 -24.0954746726207 0.0491538433184844 -620.37195426098 -586.055690193362 594.972723276759 -nan -nan -nan -nan 1e+30 
4.15 0 0.783447265625 1.0004670347769 -0.154613360281399 -0.475351230567752 -1.35707018073491e-07 0.00520611328172104 0.00562643204198774 0.000123941363712572 0.104079514428675 0.106397905452102 0.101708290531417 0.293614850943218 23.6852003968417 
4.15 1 0.7838134765625 0.999993319416884 0.152960290270682 0.476086406073041 -6.66047089317384e-08 0.00519531320692806 0.00558468340336357 0.000137131948221081 0.103826762495474 0.10609553793073 0.101507290633591 0.290899465190786 23.7043419644891 
4.15 2 62.4327392578125 0.000251255763560756 33.37581518701 -31.6996108920809 0.0963457154081467 -1118.0680777987 -1013.17723286043 1053.54191653048 -nan -nan -nan -nan 1e+30 
4.2 0 0.7857666015625 1.00047630096217 -0.147402824946922 -0.477631904540146 -4.85016545825557e-08 0.00520675188590503 0.00563315119154886 0.000116481559252238 0.104114855219867 0.106422705008723 0.101754675634754 0.292920162611673 23.7350147048804 
4.2 1 0.7845458984375 1.00000955624432 0.145714902982588 0.478373673711445 -1.69202006819677e-07 0.00519402175274835 0.00559334620718277 0.000131528457791493 0.103862254741225 0.106139299687915 0.101534156723839 0.291363963523846 23.6639975727267 
4.2 2 62.4296875 0.000142448381952595 60.2128972157153 -60.1027987171692 0.139845879022867 -3636.3938706542 -3630.86371864921 3610.79152174667 -nan -nan -nan -nan 1e+30 
4.25 0 0.7841796875 1.00050129419598 -0.140157278696962 -0.479797892276403 -7.50987850119605e-08 0.00521098266138469 0.00563953841166882 0.000109422422238226 0.104165834480666 0.106450555267271 0.101829865115282 0.291426952754905 23.5613439250778 
4.25 1 0.784423828125 1.00003701893167 0.138447459644811 0.480551639654315 2.0855628607486e-08 0.00519563742418149 0.00560156599208103 0.000126569689656311 0.103909592513216 0.10618659989307 0.101581557556842 0.291297389672376 23.5407566430336 
4.25 2 62.431396484375 0.000114794593713536 75.4766985400138 -73.8708129118696 0.15679231052668 -5706.48057704775 -5475.72662002695 5567.27062081119 -nan -nan -nan -nan 1e+30 
4.3 0 0.78369140625 1.00051162719913 -0.132882590537724 -0.481858688911554 -1.00061901727774e-07 0.00521185376304903 0.0056462988499751 0.000103416536474671 0.104202459726362 0.106486245191386 0.10186748652582 0.291319639100567 23.5839864250817 
4.3 1 0.784423828125 1.00004086167678 0.131139965720431 0.482609860952315 1.11740541255813e-07 0.0051932303024993 0.0056085864784021 0.000118644141439046 0.103931789077748 0.106208167725368 0.101604422493428 0.291228351721959 23.5242802741795 
4.3 2 62.431884765625 3.24110926463898e-05 269.749789657658 -263.466338046566 0.229469687905884 -72806.5565458793 -69489.5978684569 71033.6392290635 -nan -nan -nan -nan 1e+30 
4.35 0 0.7850341796875 1.00051536576151 -0.125581095439438 -0.483801691870126 -2.26423700260913e-07 0.00521243162389544 0.00565249382527315 9.56855034860073e-05 0.104234953106761 0.106511961468014 0.101907080041445 0.290857013539789 23.416400188822 
4.35 1 0.7874755859375 1.00006667441259 0.123800453739276 0.484566479786976 6.07248293799216e-08 0.00519445971551325 0.00561676751458988 0.000112042265856748 0.103977051458979 0.106251138219558 0.101652103211171 0.291025066300508 23.4028431322123 
4.35 2 62.427490234375 4.51192447819643e-05 194.9570303086 -187.734721414989 0.257917303170798 -38036.9452255325 -35294.3012591009 36578.1679805837 -nan -nan -nan -nan 1e+30 
4.4 0 0.784423828125 1.00050733553791 -0.118238894035024 -0.485639678164968 -1.53554963934024e-07 0.0052123114413823 0.00565682696109547 9.01637525215874e-05 0.104255160076026 0.106530926811862 0.101928594798325 0.290752954022183 23.4363900020806 
4.4 1 0.7847900390625 1.00006686447745 0.116434329641637 0.486408436259638 1.40193355739767e-07 0.0051928397470147 0.00562198579017728 0.000106532251343417 0.103994353390903 0.106273010069551 0.101664636944914 0.291284515592839 23.4299879313119 
4.4 2 62.4307861328125 1.31388658493464e-05 668.390483063254 -654.890338846186 0.484223500737977 -446866.665840398 -429053.924193648 437667.203643032 -nan -nan -nan -nan 1e+30 
4.45 0 0.781494140625 1.00052761710088 -0.110875038470521 -0.487360820731043 -1.70704001650422e-07 0.00521452742623292 0.00566453488312619 8.33629168191597e-05 0.104302743537067 0.106578433666485 0.101976282026346 0.290684005564445 23.3232888194334 
4.45 1 0.7840576171875 1.00005913497388 0.10904092123655 0.488137787989434 -2.91285054152346e-07 0.00518977759672286 0.00562681169197674 0.000100684831475224 0.10400283308016 0.106291035364546 0.101663141691235 0.291862886194274 23.3170655143636 
4.45 2 62.4344482421875 0.000118555788245742 74.174439448115 -74.9119082341151 0.0475154289881366 -5512.39742525094 -5625.82684166676 5549.23523025519 -nan -nan -nan -nan 1e+30 
4.5 0 0.783935546875 1.00051981597671 -0.10349230920858 -0.488966597351678 -2.59815592101752e-07 0.0052153083628103 0.00566742106435251 7.69391087554095e-05 0.104320321256996 0.106584760887129 0.102005625339778 0.289963797299309 23.3495776435226 
4.5 1 0.7847900390625 1.00007314076844 0.101621949818466 0.489752970397252 -1.678089875985e-07 0.00519083656896142 0.00563275948224683 9.22691403814812e-05 0.104036513067328 0.106313222606969 0.101708853111898 0.291106909686767 23.390406358664 
4.5 2 62.4312744140625 4.12185428483986e-05 215.049740322099 -220.745566498759 0.0199140219996353 -46278.0540407446 -48771.7669556063 47456.0810261282 -nan -nan -nan -nan 1e+30 
4.55 0 0.7852783203125 1.00053477886537 -0.0960810273551616 -0.490471671122522 -3.18300179432179e-07 0.0052186316888377 0.0056727860247434 7.14288537487222e-05 0.104361955297805 0.106618528649438 0.102055498508367 0.289419762362334 23.2890262134473 
4.55 1 0.783203125 1.00008695126517 0.0941812612323901 0.491258990806558 -8.95972117483172e-08 0.00519176539490338 0.005638539676176 8.50010879699684e-05 0.104068751655237 0.106340632747658 0.101746154566089 0.290764317623541 23.3030523112793 
4.55 2 62.4315185546875 0.000126397603402402 69.411553148875 -71.5858277573227 0.103460282206793 -4825.35437450875 -5136.46189872534 4963.37602842365 -nan -nan -nan -nan 1e+30 
4.6 0 0.7845458984375 1.00051129144907 -0.088652952317916 -0.491854177784719 -2.61085200654658e-07 0.0052181198201688 0.00567637887704027 6.48471499778193e-05 0.104376715301877 0.106633751710475 0.102069781965902 0.289428697545926 23.3329976222346 
4.6 1 0.7860107421875 1.00009340089132 0.086718214886058 0.492646535801702 -1.12947018306043e-08 0.00519328064044019 0.00564513027008575 7.7448101103683e-05 0.104107689007709 0.106377031555277 0.101787764385212 0.290554392998977 23.3711175849282 
4.6 2 62.429443359375 1.49910605505605e-05 594.24464398692 -622.752996269193 1.18591183296808 -353210.957551717 -387921.030268783 370005.923104274 -nan -nan -nan -nan 1e+30 
4.65 0 0.785400390625 1.00050454674237 -0.08119806938732 -0.493121873917756 -1.05355307353847e-07 0.00521978389126283 0.005679187085219 5.73387028931653e-05 0.10439813684392 0.106641787896731 0.102105195887146 0.288567587502259 23.2504142314601 
4.65 1 0.7840576171875 1.00011354508998 0.0792341221159815 0.493923385763159 9.23893899883009e-08 0.00519598875935234 0.00565140635122633 7.06632055552579e-05 0.104150828660067 0.10641539906067 0.101835912447013 0.290200256203728 23.2128829694781 
4.65 2 62.4305419921875 9.12352561681186e-05 97.9558108038903 -103.147796502275 0.0608344109543125 -9606.39080059167 -10650.9967233387 10096.8029096104 -nan -nan -nan -nan 1e+30 
4.7 0 0.7835693359375 1.00050891352222 -0.0737366989181823 -0.494278078141266 -1.39371499692444e-07 0.00522556277065137 0.00568093709444646 5.00940736024295e-05 0.104434189158043 0.106643168007414 0.102177465458574 0.28635090666528 23.1958093769163 
4.7 1 0.782958984375 1.00011630702993 0.0717375351617248 0.495089745344589 3.41390823707332e-08 0.00519869221839281 0.00565419472487272 6.36493780702283e-05 0.10417719012944 0.106422944327894 0.101881945442325 0.288994887549265 23.2193680594304 
4.7 2 62.4334716796875 -7.95822222782674e-05 -114.070190558127 121.733717895335 -0.0890453961115155 -12993.3363913353 -14805.4080508807 13896.2507974212 -nan 7.26416264127512 -nan -nan 1e+30 
4.75 0 0.785888671875 1.00051494809017 -0.0662464046466983 -0.495333017987205 -2.28527654298736e-07 0.00522898844555525 0.0056848656404986 4.49968332088507e-05 0.104469393058703 0.106670188473201 0.102221226089298 0.285789717983643 23.1252945090513 
4.75 1 0.784912109375 1.00011788051367 0.0642104390165624 0.49613958462458 -7.68738619918985e-08 0.00519957846246762 0.00565807723379464 5.71203342540632e-05 0.10420007531793 0.106443282641062 0.101907502045333 0.288805413871002 23.0936886830092 
4.75 2 62.42919921875 -1.53407297852975e-05 -610.946266821304 636.300282921041 -0.553414933127868 -373194.553424574 -404789.019219444 388793.248067804 -nan 15.6372392575396 -nan -nan 1e+30 
4.8 0 0.7857666015625 1.00051976900007 -0.0587471100057354 -0.496263523084855 -2.69701554102424e-07 0.00523106299331542 0.00569038638037937 3.80813617671138e-05 0.104505738472558 0.106710095146951 0.102253872010394 0.285965512173135 23.0616879053767 
4.8 1 0.7841796875 1.0001269634818 0.056677488457545 0.49707857998684 -1.78984071672767e-07 0.00520266547550833 0.00566289393970138 4.93169619962324e-05 0.104237994105843 0.106471773700465 0.101955285471114 0.288166175594896 23.0877584240313 
4.8 2 62.4300537109375 -0.000122128711061013 -76.6462130973256 81.0567164996899 0.0102003226369466 -5863.6014612928 -6557.35308256005 6216.38499384321 -nan 5.58176996060249 -nan -nan 1e+30 
4.85 0 0.784423828125 1.00053962041013 -0.0512325001037304 -0.497082552613581 -4.78188870506394e-08 0.00523579282288208 0.00569635958436554 3.38980229103649e-05 0.104556933807604 0.106759928165687 0.102306512757266 0.28581202293288 23.0186642803786 
4.85 1 0.78515625 1.00013768258834 0.0491280123100254 0.497895692679032 -9.05290996630008e-08 0.0052055872703642 0.00566717414842506 4.46838652075201e-05 0.104272534345288 0.106503145222609 0.101993151217473 0.287921914424163 22.988689660819 
4.85 2 62.430419921875 -0.000244956873147004 -38.5569175291498 40.6640995245049 0.0526755192617043 -1479.56529418511 -1645.94275270656 1569.67494607262 -nan 4.27171420056779 -nan -nan 1e+30 
4.9 0 0.7850341796875 1.00051423104174 -0.0437039384233154 -0.497793803123841 -2.4655269584507e-07 0.00523547195716533 0.00569725181882674 2.79775793825954e-05 0.104559666105014 0.10676086083228 0.102311124255062 0.285695240449465 22.9488003347196 
4.9 1 0.784423828125 1.00014426688631 0.041562051417399 0.498604953428399 3.12987025992864e-08 0.00520775259427152 0.0056714524618031 3.50988080427586e-05 0.104303427825142 0.106527875641388 0.102030494576289 0.287495061716715 22.9739258703352 
4.9 2 62.4305419921875 -0.00022753758859181 -42.2064702522814 43.3600061513276 -0.0387301614048835 -1774.00044450605 -1872.25247681966 1830.83924199219 -nan 4.09188219553392 -nan -nan 1e+30 
4.95 0 0.78466796875 1.00050708690271 -0.0361672027943308 -0.498382335326616 -4.0550289672652e-07 0.00523798666424112 0.00569879842646358 2.21166310124521e-05 0.104579085340735 0.106769447678673 0.102341854701781 0.284987362650476 22.9279851647696 
4.95 1 0.786865234375 1.00013300112822 0.0339935933172813 0.499191167207872 -1.4648225990512e-07 0.005208553643437 0.0056736028083738 2.90548862111509e-05 0.104317574990079 0.106540236908133 0.102046513037833 0.287364351646655 22.8978270433002 
4.95 2 62.428466796875 -0.000181311292945406 -53.4047595654264 55.0583056861473 -0.0887050723299511 -2842.83821404628 -3024.09873355347 2942.60351699171 -nan 4.58920225422448 -nan -nan 1e+30 
5 0 0.785888671875 1.00052306608389 -0.0286216998340674 -0.498863901751002 -2.48733199600521e-07 0.00524305830931254 0.00570283086834056 1.5800032093928e-05 0.104622603569463 0.10680237071298 0.102396445081816 0.284261012847667 22.8486090955599 
5 1 0.784912109375 1.00014250154882 0.0264144099956299 0.499665455629916 -1.22429625821852e-08 0.00521186457143957 0.00567804793808779 2.21563318451922e-05 0.104354743589007 0.106574843146221 0.102086374347477 0.287154265391977 22.8745417441359 
5 2 62.42919921875 -0.000180711165014246 -53.4631129551306 55.5574515021989 0.0321977914056874 -2850.22106182146 -3080.52695046284 2970.92836992564 -nan 3.94593098340106 -nan -nan 1e+30 
5.05 0 0.785400390625 1.00052105542537 -0.0210742575657872 -0.499227341463521 -3.44426795605399e-07 0.00524596697256506 0.0057052357326735 1.02692578059424e-05 0.104647994272411 0.106821956907514 0.102427901144788 0.283860418257644 22.8424300980706 
5.05 1 0.7864990234375 1.00012338538774 0.0188309467078341 0.500031198377321 6.71871015309107e-08 0.00521300706090631 0.00567889954986871 1.5198025328499e-05 0.104364297586747 0.106577622444547 0.102103004929422 0.286716705850085 22.8137356718071 
5.05 2 62.4281005859375 -0.000153151503725439 -64.1506070514484 65.3913612479705 -0.102121506474349 -4103.55771334127 -4269.06437668375 4194.29079680918 -nan 4.19428986319501 -nan -nan 1e+30 
5.1 0 0.786865234375 1.00052581895357 -0.0135206507520857 -0.499471740769098 -2.93460831259015e-07 0.00525216256299069 0.0057058658183233 5.71666626231875e-06 0.104680601743179 0.106826380982905 0.102489907252974 0.282027434327042 22.7558647863363 
5.1 1 0.782958984375 1.00013966468225 0.0112392043268713 0.500276424775785 2.47143518346759e-08 0.0052203784095609 0.00568121949236249 1.05439307688311e-05 0.104410717370983 0.106597003792358 0.102177661875474 0.284952651445908 22.7828324408743 
5.1 2 62.43017578125 -0.000248168495176393 -39.6368505049073 40.7420039923065 -0.0212955352362768 -1563.84782700044 -1652.73475011604 1615.3294089312 -nan 3.91136897228847 -nan -nan 1e+30 
5.15 0 0.7835693359375 1.00050908469404 -0.00596001604001807 -0.499604063813917 -4.08173498092093e-07 0.00525306448239435 0.00570683643828631 6.23515444476973e-07 0.104689545422075 0.106834800463519 0.102499401224014 0.281982333797569 22.7657596081586 
5.15 1 0.7861328125 1.00014430575558 0.00364698299556487 0.500413934341856 -2.33152582628202e-07 0.00522390467779712 0.00568394862070311 2.90293914306585e-06 0.104440668795734 0.106620513391281 0.10221434694396 0.284505835233894 22.7388153582935 
5.15 2 62.4302978515625 -0.000371305063066301 -26.2928529920459 28.1601879165868 0.0148961263351545 -685.62625825036 -788.539820825361 739.951676202902 -nan 3.0514422595405 -nan -nan 1e+30 
5.2 0 0.7864990234375 1.00050481294555 0.00160356340739736 -0.499621729440027 -3.52059790834295e-07 0.00525641142010731 0.00570820937953784 -5.31123878832106e-06 0.104712085260705 0.10684822702022 0.102531448745864 0.281371309951584 22.6721184773513 
5.2 1 0.7850341796875 1.00014079566553 -0.00394914722289751 0.500429278356052 -1.16440085775915e-07 0.00522608100804189 0.00568633278696686 -2.85410184621156e-06 0.104462499467554 0.106642866475648 0.102235642609975 0.284510058529853 22.6971769013087 
5.2 2 62.428466796875 -0.000269393074465686 -37.3550695591485 39.5665747739549 -0.0311773563209411 -1388.25466968461 -1560.35987848683 1476.93618500183 -nan 3.20427306226552 -nan -nan 1e+30 
5.25 0 0.7806396484375 1.00051655763236 0.00916039567866722 -0.499529476902301 -3.93728531073375e-07 0.00526076307165681 0.00571131813098255 -1.02867352273149e-05 0.104747702612703 0.106878930268882 0.102572202227787 0.281010781086238 22.694890610703 
5.25 1 0.7813720703125 1.00014223812073 -0.011541405397228 0.500326511859078 -1.34809522929483e-07 0.00522896654752675 0.00568871106289828 -9.39970457453766e-06 0.104487691190996 0.106666800498099 0.10226215767501 0.284397254319282 22.6614465849854 
5.25 2 62.43798828125 -0.000231562876298837 -43.5168555759407 47.2952001080423 -0.0918993937548274 -1885.0073542535 -2233.43757223332 2054.98930898006 -nan 2.50531884717354 -nan -nan 1e+30 
5.3 0 0.786376953125 1.00051200472731 0.0167205031317373 -0.49931468977346 -4.36376292005721e-07 0.00526256607715707 0.00571254921277646 -1.72617740192108e-05 0.104762184446171 0.106894437825338 0.102585621516234 0.281057530790454 22.5908716680437 
5.3 1 0.7861328125 1.00014574712046 -0.0191447924143872 0.500110638741047 7.865993790333e-09 0.00523150821810521 0.00569242173547072 -1.67832437679044e-05 0.10451760595027 0.106705501784713 0.102282920353422 0.284912970162894 22.6130682028675 
5.3 2 62.427490234375 -0.000287890426850974 -35.4226738813213 36.5474707567308 -0.0236531396460064 -1247.96975038081 -1329.74833784404 1294.29759050164 -nan 3.48834348577044 -nan -nan 1e+30 
5.35 0 0.7845458984375 1.00050394724197 0.0242725853952676 -0.498992201422268 -4.79539919285565e-07 0.00526492817640422 0.00571272084661792 -2.01667667878039e-05 0.104774276533041 0.106898337137497 0.102606254991021 0.280517420355451 22.6256868731033 
5.35 1 0.785888671875 1.00013405518649 -0.0267289395482843 0.499780400401759 -9.41625475592351e-08 0.00523314332369869 0.00569292585595321 -2.35751496804799e-05 0.104527839256592 0.106715804828239 0.10229308558825 0.284903851996072 22.5926594026737 
5.35 2 62.4295654296875 -0.000165584357188095 -60.0101062166989 65.1715185783087 -0.0833723918724835 -3591.93074745096 -4240.86896369195 3908.14822821781 -nan 3.22321640280653 -nan -nan 1e+30 
5.4 0 0.7879638671875 1.00049710619135 0.0318206983622567 -0.498550409434922 -3.04766884108659e-07 0.00526735383951199 0.0057133594911673 -2.41766365821637e-05 0.10478889889048 0.106908055880897 0.10262599207377 0.280184068173354 22.5167546604446 
5.4 1 0.785888671875 1.00016035968655 -0.0343133716248178 0.499330474451467 -2.20246870965183e-07 0.00524127898713963 0.00569550393511774 -2.98824071495431e-05 0.104579074973234 0.10674700364785 0.102365243401854 0.283568735431192 22.5344814342089 
5.4 2 62.4261474609375 -6.56542796550609e-05 -156.105344645722 166.984457793199 -0.272567913650076 -24349.0047713056 -27867.374501822 26060.0542474126 -nan 4.72737518689901 -nan -nan 1e+30 
5.45 0 0.7861328125 1.0004930837717 0.0393605363042182 -0.4979958253385 -3.27182894988524e-07 0.00527068329216994 0.00571365436813406 -2.92123183061829e-05 0.104806190944543 0.106916532936234 0.102652473450488 0.279595570870722 22.5658241146477 
5.45 1 0.7838134765625 1.00013887443869 -0.041885396715484 0.498771585026409 -6.40975314903491e-08 0.0052426002657413 0.00569387416258933 -3.63967274215177e-05 0.104577600031415 0.106740721636149 0.102368780403282 0.283265645955778 22.5291124844608 
5.45 2 62.4300537109375 -0.000131174287018037 -77.1858422671981 84.100078543062 -0.0727507250374816 -5946.66957915057 -7065.1338561853 6488.20581354748 -nan 3.56656653320973 -nan -nan 1e+30 
5.5 0 0.78564453125 1.00049579459624 0.04688202480342 -0.497324392785071 -3.28608612622024e-07 0.00527539715415487 0.00571447171066917 -3.44464281096788e-05 0.104832575399177 0.106931358194567 0.102690906921272 0.278817263390879 22.4491344338919 
5.5 1 0.784912109375 1.00017800048278 -0.0494507522555029 0.498093886587295 -1.94619835011217e-07 0.00525244724565513 0.00569712390269242 -4.11843381684455e-05 0.10464019852976 0.1067792683767 0.102456479256471 0.281652121332793 22.4620136539708 
