0 -1.25781 22.8622 -0.270754
0.00419049 -0.134766 17.4227 -0.764996
0.0119886 0 0 0
0.020251 0.314453 15.9468 -1.12877
0.0289602 0.314453 15.9162 -1.28237
0.0380778 0.314453 15.7382 -1.07536
0.0475774 0.763672 14.9296 -1.45432
0.05746 0.763672 14.9396 -1.2142
0.0676946 0.763672 14.8951 -1.07996
0.0782699 1.21289 14.1745 -1.05394
0.0892096 1.21289 14.0816 -1.1197
0.100497 1.21289 13.8968 -0.994032
0.112101 1.66211 13.266 -0.969685
0.124002 1.66211 13.1958 -0.998184
0.136195 0 0 0
0.148707 2.11133 12.5348 -0.85443
0.16151 2.11133 12.3793 -0.855438
0.174583 0 0 0
0.187916 2.56055 11.8356 -0.722675
0.201517 2.56055 11.7787 -0.669451
0.215386 0 0 0
0.229521 3.00977 11.2154 -0.565162
0.243889 3.00977 11.059 -0.523826
0.258499 3.45898 10.7423 -0.486094
0.273404 3.45898 10.5497 -0.41071
0.288571 3.45898 10.4261 -0.3737
0.303975 3.9082 10.1658 -0.348129
0.319643 3.9082 9.99707 -0.264291
0.335548 0 0 0
0.351716 4.35742 9.69547 -0.264866
0.368119 4.35742 9.59713 -0.258471
0.384747 0 0 0
0.401604 4.80664 9.24204 -0.18838
0.418718 4.80664 9.10467 -0.152724
0.436077 0 0 0
0.453687 5.25586 8.80489 -0.0939693
0.471536 5.25586 8.70546 -0.057814
0.489651 5.70508 8.58992 -0.0237242
0.508018 5.70508 8.47243 0.00690233
0.526646 0 0 0
0.545516 6.1543 8.30637 0.0229012
0.564635 6.1543 8.21907 0.00975629
0.584012 0 0 0
0.603625 6.60352 8.03398 0.0696433
0.623482 6.60352 7.90481 0.0662065
0.643561 0 0 0
0.663867 7.05273 7.74254 0.0939125
0.684406 7.05273 7.65423 0.0875053
0.705214 0 0 0
0.726267 7.50195 7.49438 0.115905
0.747571 7.50195 7.39196 0.140554
0.769067 7.95117 7.38924 0.153071
0.790861 7.95117 7.28642 0.164703
0.81289 7.95117 7.25306 0.179371
0.835127 8.40039 7.16728 0.169819
0.857611 8.40039 7.11673 0.191737
0.880348 0 0 0
0.903307 8.84961 7.03475 0.144678
0.92653 8.84961 7.00587 0.136304
0.949986 0 0 0
0.973679 9.29883 6.88812 0.145095
0.997615 9.29883 6.82858 0.152925
1.0218 9.74805 6.79461 0.135977
1.04619 9.74805 6.7187 0.147457
1.07085 9.74805 6.67452 0.152467
1.09576 10.1973 6.62635 0.11483
1.12091 10.1973 6.57463 0.137031
1.14628 0 0 0
1.17189 10.6465 6.48166 0.0600451
1.19778 10.6465 6.42346 0.0555933
1.22392 0 0 0
1.25032 11.0957 6.33767 0.0425807
1.27691 0 0 0
1.30382 11.5449 6.23053 0.00501877
1.33094 11.5449 6.14961 -0.00669618
1.35833 0 0 0
1.38595 11.9941 6.07665 -0.0264127
1.41385 11.9941 6.00257 -0.0322696
1.44197 0 0 0
1.47034 12.4434 5.91943 -0.0484931
1.499 12.4434 5.83832 -0.0559967
1.52791 12.8926 5.8629 -0.0767024
1.55707 12.8926 5.77908 -0.0700967
1.58649 0 0 0
1.61616 13.3418 5.68487 -0.100933
1.64611 13.3418 5.58277 -0.104558
1.67625 13.791 5.62453 -0.114744
1.70667 13.791 5.5388 -0.116185
1.73737 0 0 0
1.76829 14.2402 5.4761 -0.132634
1.79942 14.2402 5.40704 -0.130757
1.83085 0 0 0
1.86251 14.6895 5.36333 -0.140315
1.89439 14.6895 5.28193 -0.146397
1.92651 15.1387 5.31013 -0.156554
1.95895 15.1387 5.21054 -0.154869
1.99164 0 0 0
2.02457 15.5879 5.16143 -0.165226
2.05767 15.5879 5.09349 -0.163272
2.09103 0 0 0
2.12465 16.0371 5.02142 -0.164728
2.15853 16.0371 4.94981 -0.166062
2.19259 16.4863 4.9877 -0.16256
2.22693 16.4863 4.91294 -0.164555
2.26145 0 0 0
2.29625 16.9355 4.86751 -0.153138
2.33125 16.9355 4.80164 -0.147144
2.36654 0 0 0
2.40203 17.3848 4.76752 -0.141956
2.43771 0 0 0
2.47361 17.834 4.73331 -0.138576
2.50981 17.834 4.68414 -0.136497
2.54622 0 0 0
2.58285 18.2832 4.65401 -0.135543
2.6197 18.2832 4.59766 -0.134981
2.65666 18.7324 4.61399 -0.13347
2.69383 18.7324 4.54234 -0.132948
2.73124 0 0 0
2.76876 19.1816 4.51071 -0.128683
2.80651 19.1816 4.45954 -0.129409
2.84449 0 0 0
2.8826 19.6309 4.41441 -0.130106
2.92083 19.6309 4.36332 -0.126728
2.95917 20.0801 4.39533 -0.12324
2.99776 20.0801 4.34117 -0.119911
3.03648 0 0 0
3.07532 20.5293 4.31424 -0.112667
3.11442 20.5293 4.26688 -0.110762
3.15365 0 0 0
3.193 20.9785 4.2395 -0.106276
3.23249 20.9785 4.19657 -0.104162
3.27211 21.4277 4.21946 -0.10202
3.312 21.4277 4.16982 -0.099924
3.35203 0 0 0
3.3922 21.877 4.1521 -0.0960037
3.4325 21.877 4.10668 -0.0946072
3.47295 0 0 0
3.51354 22.3262 4.07629 -0.0927413
3.55427 22.3262 4.02894 -0.0902796
3.59515 22.7754 4.0595 -0.0891429
3.63617 22.7754 4.01244 -0.0854519
3.67734 0 0 0
3.71867 23.2246 4.00196 -0.0837454
3.76014 23.2246 3.96843 -0.0841345
3.80177 0 0 0
3.8434 23.6738 3.95112 -0.0831701
3.88519 23.6738 3.91216 -0.0827544
3.92713 0 0 0
3.96923 24.123 3.88798 -0.0814302
4.01149 24.123 3.85873 -0.0809341
4.05392 24.5723 3.87127 -0.079946
4.09635 24.5723 3.83849 -0.0791957
4.13894 0 0 0
4.1817 25.0215 3.82485 -0.0772426
4.22463 25.0215 3.79847 -0.0766104
4.26773 0 0 0
4.31083 25.4707 3.78067 -0.0747947
4.35411 25.4707 3.75148 -0.0740957
4.39756 25.9199 3.76365 -0.0728823
4.44119 25.9199 3.73037 -0.0726504
4.48482 25.9199 3.707 -0.0719972
4.52864 26.3691 3.71325 -0.0714626
4.57263 26.3691 3.68636 -0.0707697
4.61682 0 0 0
4.661 26.8184 3.6723 -0.0687945
4.70538 26.8184 3.64934 -0.0688542
4.74994 0 0 0
4.79451 27.2676 3.63318 -0.0679143
4.83927 27.2676 3.60751 -0.0674504
4.88423 27.7168 3.61776 -0.0670857
4.92919 27.7168 3.5885 -0.0665527
4.97435 27.7168 3.56733 -0.0664051
5.01971 28.166 3.5732 -0.0662708
5.06508 28.166 3.54824 -0.0659985
5.11065 0 0 0
5.15643 28.6152 3.53548 -0.0667718
5.20222 28.6152 3.51399 -0.0666177
5.24822 0 0 0
5.29422 29.0645 3.50016 -0.0662432
5.34043 29.0645 3.4763 -0.0661992
5.38687 0 0 0
5.43331 29.5137 3.45804 -0.0660606
5.47998 29.5137 3.43765 -0.065979
5.52665 29.9629 3.44437 -0.0660716
5.57354 29.9629 3.42022 -0.0657623
5.62068 0 0 0
5.66781 30.4121 3.40944 -0.0653685
5.71518 30.4121 3.38951 -0.0653023
5.76255 0 0 0
5.81017 30.8613 3.37707 -0.0653018
5.85778 30.8613 3.35483 -0.0650285
5.90565 0 0 0
5.95377 31.3105 3.33604 -0.065173
6.00189 31.3105 3.31636 -0.0649745
6.05026 31.7598 3.3251 -0.0643152
6.09864 31.7598 3.3029 -0.0640559
6.14728 0 0 0
6.19592 32.209 3.29464 -0.0628589
6.24483 32.209 3.27639 -0.0627472
6.29375 0 0 0
6.34293 32.6582 3.2654 -0.0634781
6.3924 32.6582 3.24382 -0.0636039
6.44187 0 0 0
6.49163 33.1074 3.22723 -0.0637583
6.54138 33.1074 3.20845 -0.0636969
6.59144 0 0 0
6.64149 33.5566 3.19567 -0.063537
6.69184 33.5566 3.17541 -0.0635855
6.74219 34.0059 3.18672 -0.0633203
6.79285 34.0059 3.16442 -0.063698
6.84351 34.0059 3.14386 -0.0636785
6.89449 34.4551 3.15593 -0.0637255
6.94547 34.4551 3.1331 -0.0637856
6.99645 0 0 0
7.04775 34.9043 3.12275 -0.0630171
7.09906 34.9043 3.10017 -0.0635043
7.1507 0 0 0
7.20234 35.3535 3.09034 -0.0641219
7.25432 35.3535 3.06763 -0.064326
7.30631 0 0 0
7.35829 35.8027 3.05759 -0.0649139
7.41063 35.8027 3.03442 -0.0652983
7.46297 36.252 3.05258 -0.0661301
7.51568 36.252 3.02821 -0.0659819
7.56839 0 0 0
7.62109 36.7012 3.02097 -0.0686947
7.67418 36.7012 2.99764 -0.0694172
7.72726 0 0 0
7.78035 37.1504 2.98922 -0.0717303
7.83383 37.1504 2.96554 -0.0726635
7.88731 0 0 0
7.94079 37.5996 2.95727 -0.075051
7.99467 37.5996 2.93434 -0.0752867
8.04856 0 0 0
8.10245 38.0488 2.92794 -0.0765073
