266760.3 6780276.7 75.2
267309.5 6780605.4 84.05
267285.4 6780609.4 85.4
267240.6 6780766.4 92.96
266809.0 6780693.5 92.7
267436.4 6781206.9 89.3
267513.4 6781200.6 91.6
267481.1 6781152.6 92.17
267426.6 6781289.3 87.1
266824.0 6781375.9 78.3
266783.3 6781151.7 74.1
266858.7 6781137.8 74.9
266947.2 6780939.4 88.4
266243.5 6781792.9 83.8
266687.6 6781952.4 88.6
266757.8 6782096.1 94.75
266735.2 6782540.5 120.5
266845.6 6782568.9 122.4
266704.8 6782510.9 119.7
266849.6 6782769.2 124.9
266535.5 6782563.4 122.03
266663.1 6782659.7 123.42
266281.5 6782987.0 118.8
266049.5 6782875.1 107.05
265587.3 6782696.9 91
266231.6 6780887.5 93.05
266408.7 6780685.0 84.7
265204.4 6782492.3 108
264989.1 6785481.5 131.4
264845.8 6785397.7 133.1
265141.9 6785123.5 122.1
265780.0 6784284.3 107.7
265705.5 6784076.0 106.7
264983.6 6784545.7 112.3
264644.3 6784374.9 118.25
264344.6 6783602.6 112
265558.5 6780661.7 94.1
265197.7 6781784.1 111.3
264270.3 6783604.7 113
264619.0 6783844.7 109.95
265207.5 6783412.4 103.65
265576.0 6783307.1 93.1
265566.8 6783357.2 93.2
265428.5 6783479.2 95.5
265583.0 6783797.1 98.6
265594.5 6783896.9 98.1
265427.0 6784079.3 101.2
267872.9 6782040.2 103.8
267077.6 6782019.1 98.3
267130.6 6782964.2 118.7
267003.4 6782980.4 124.8
266889.2 6783301.5 125
266563.5 6783557.6 121.1
267134.2 6784544.3 120
266883.1 6784806.4 123.9
265345.2 6785553.9 125.9
265352.3 6786101.6 128
263821.5 6786026.8 134.9
263726.7 6785084.6 123.1
263748.6 6784158.3 120.7
266481.4 6779709.3 70.8
266540.9 6779703.8 70.4
265867.2 6781009.5 102.9
265788.3 6781135.8 107.1
265522.7 6781333.9 112.4
265482.6 6781461.4 113
265590.0 6781810.0 102.5
265658.2 6782126.0 90.9
265596.6 6782366.8 89.6
265612.8 6782305.1 89.1
265384.0 6781641.1 113.1
266812.9 6782362.5 113.1
265753.0 6781247.2 108.7
265705.1 6781256.2 109
