x, y
12.602807122399028, 0.00007684654458678358
18.665001853237413, 0.0008926517416320594
25.363291173269683, 0.0019575388422116303
32.484953017679786, 0.0023749573983327123
42.97120873398949, 0.0019340326368130051
49.9572048064513, 0.0014648468957011939
58.07894135637022, 0.0011644129597525948
77.65812773255799, 0.0007095726246561399
144.9489098047142, 0.000168520475458146
198.02908096864084, 0.00006257953315772456
225.32207308075633, 0.000002000572293019852
230.22343673936555, 1.1014701133016282e-7
