[1]t	 [2]tag	 [3]Gamma	 [4]mu_x	 [5]mu_y	 [6]mu_z	 [7]M20	 [8]M02	 [9]M11	 [10]a	 [11]b	 [12]c	 [13]e 
1.92 0 0.773865 6.58348 -0.000222683 0.672929 0.00509931 0.00539012 -9.20191e-05 0.102418 0.104084 0.100724 0.25206 
1.92 1 0.810521 7.43406 -1.13416e-06 0.0595493 0.00556279 0.00528728 -7.13278e-05 0.104164 0.105642 0.102664 0.235795 
1.94 0 0.780891 6.58593 3.8471e-05 0.679591 0.00506215 0.00563499 -0.000100642 0.103427 0.106322 0.100449 0.327755 
1.94 1 0.814009 7.43278 0.000315411 0.0623316 0.00560542 0.00535222 -0.000193879 0.104679 0.106868 0.102443 0.284778 
1.96 0 0.784012 6.58816 0.000327919 0.685923 0.00521183 0.00555553 -1.88563e-05 0.103766 0.105419 0.102086 0.24945 
1.96 1 0.821153 7.43101 -8.80317e-05 0.0645111 0.00567572 0.0054484 -0.000178377 0.105471 0.107458 0.103446 0.270683 
1.98 0 0.787936 6.59019 -9.61994e-06 0.692339 0.00527926 0.00556731 -7.52604e-05 0.104147 0.105696 0.102575 0.241214 
1.98 1 0.824318 7.43019 -0.00019079 0.0658466 0.00565363 0.00555729 -0.000198065 0.105882 0.10779 0.103939 0.264908 
2 0 0.799314 6.59143 0.000128711 0.698677 0.00535025 0.00576713 -0.000164631 0.105439 0.107929 0.102889 0.30201 
2 1 0.823567 7.42867 1.42302e-05 0.067601 0.00576748 0.00545387 -0.000243016 0.105931 0.108627 0.103165 0.313115 
2.02 0 0.798786 6.59331 9.31101e-05 0.705207 0.0054471 0.00566365 -0.000209116 0.105408 0.107618 0.103149 0.285184 
2.02 1 0.830607 7.42673 2.50973e-06 0.0679333 0.00587562 0.00551379 -0.000233553 0.106721 0.109454 0.103916 0.314068 
2.04 0 0.797428 6.59425 -0.000120884 0.710773 0.00558036 0.00552789 -0.000224626 0.105396 0.10752 0.103228 0.279732 
2.04 1 0.829614 7.42601 2.37915e-07 0.0684726 0.00587737 0.00552093 -0.000232424 0.106763 0.109472 0.103983 0.312664 
2.06 0 0.799435 6.59508 -2.89917e-06 0.717635 0.00555988 0.00565759 -6.06222e-05 0.105913 0.106645 0.105175 0.16548 
2.06 1 0.824582 7.42461 -9.94782e-05 0.0694378 0.00580995 0.00551566 -0.000171332 0.106422 0.108523 0.104278 0.276957 
2.08 0 0.79933 6.59552 2.37074e-05 0.725395 0.00549627 0.00572899 -7.73239e-05 0.105949 0.10726 0.104622 0.220396 
2.08 1 0.823831 7.4229 0.000107297 0.0712232 0.00572852 0.00560585 -0.000157168 0.106463 0.108036 0.104866 0.240455 
2.1 0 0.800401 6.59873 2.09414e-05 0.733541 0.00556158 0.00565892 -7.02255e-05 0.105927 0.10673 0.105117 0.173213 
2.1 1 0.83056 7.42011 -9.77444e-05 0.0723639 0.00581933 0.00567308 -1.67994e-05 0.107203 0.1079 0.1065 0.160557 
2.12 0 0.800311 6.60176 -2.92548e-06 0.738728 0.00555228 0.00565079 -0.000105733 0.105845 0.106941 0.104737 0.201984 
2.12 1 0.82562 7.41888 3.04332e-06 0.0735596 0.00579012 0.00562205 5.43153e-05 0.106828 0.10776 0.105887 0.185654 
2.14 0 0.798679 6.60273 -3.09303e-05 0.741826 0.00555609 0.00564899 -0.000103084 0.105854 0.106917 0.10478 0.198907 
2.14 1 0.828528 7.4185 9.46529e-05 0.0747744 0.00578219 0.00571198 9.97721e-05 0.107211 0.108193 0.10622 0.190111 
2.16 0 0.796028 6.60282 -4.14065e-05 0.746384 0.00559207 0.00562704 -0.000136814 0.10592 0.107215 0.10461 0.219079 
2.16 1 0.827537 7.41781 9.31891e-05 0.0753002 0.00577987 0.00572257 0.000100199 0.107249 0.108217 0.106273 0.188668 
2.18 0 0.813861 6.60392 0.000287604 0.754109 0.00574078 0.00593086 -0.000185599 0.108035 0.109949 0.106088 0.262671 
2.18 1 0.826408 7.41712 9.16888e-05 0.0758272 0.00577683 0.00573267 0.000100988 0.107282 0.108242 0.106314 0.187863 
2.2 0 0.809702 6.6066 -0.000180014 0.763092 0.00577422 0.00581511 -0.000126021 0.107654 0.108833 0.106461 0.20764 
2.2 1 0.828939 7.41675 -4.27408e-06 0.0770396 0.00576831 0.00581755 0.00014861 0.107638 0.109028 0.106229 0.225141 
2.22 0 0.810097 6.60713 -0.00015446 0.76959 0.00567538 0.00594409 -0.000237281 0.107794 0.110294 0.105234 0.299435 
2.22 1 0.82448 7.41401 9.96689e-05 0.0775398 0.00567295 0.00586884 -1.2781e-05 0.107433 0.108348 0.106509 0.183459 
2.24 0 0.80308 6.60798 -0.000206254 0.776944 0.00565654 0.00578028 -0.000244867 0.106943 0.109279 0.104555 0.290855 
2.24 1 0.827415 7.41264 -4.85477e-06 0.0786457 0.00573036 0.00590568 -8.20565e-05 0.10787 0.108978 0.106752 0.201101 
2.26 0 0.793417 6.60773 -2.36022e-05 0.781195 0.00556511 0.00568419 -0.000105308 0.106063 0.107197 0.104916 0.205207 
2.26 1 0.84178 7.40913 0.000193876 0.0799227 0.00605725 0.00591881 -0.000136368 0.109435 0.110824 0.108029 0.223175 
2.28 0 0.795053 6.61053 7.1455e-05 0.785657 0.00557642 0.00576812 -1.74995e-05 0.106511 0.107422 0.105592 0.183782 
2.28 1 0.845073 7.40644 -9.25811e-05 0.0816095 0.00607911 0.00598662 -0.000169415 0.109844 0.111431 0.108234 0.237849 
2.3 0 0.797125 6.61368 -1.50966e-05 0.791609 0.00555435 0.00588429 2.97087e-05 0.106952 0.108508 0.105373 0.238637 
2.3 1 0.840405 7.40494 -4.26157e-07 0.0824912 0.00598987 0.00600325 -0.000123839 0.109513 0.11064 0.108375 0.201309 
2.32 0 0.792526 6.61447 0.00010833 0.798181 0.00555672 0.00584286 -0.000131571 0.106769 0.108574 0.104933 0.256813 
2.32 1 0.839489 7.40417 -2.91213e-06 0.0830911 0.0059923 0.00600881 -0.000122851 0.10955 0.110668 0.10842 0.200533 
2.34 0 0.800037 6.61558 -9.2844e-05 0.805665 0.0055121 0.00606915 -0.000254564 0.107616 0.111067 0.104051 0.349789 
2.34 1 0.838425 7.40341 -5.41629e-06 0.0836925 0.00599396 0.00601368 -0.000121454 0.109579 0.110686 0.108462 0.199461 
2.36 0 0.796256 6.61768 9.38255e-06 0.812725 0.00557082 0.00593517 -0.000298199 0.107266 0.110476 0.103957 0.338417 
2.36 1 0.841177 7.40187 8.87642e-05 0.0845748 0.00609181 0.00600595 -0.000164513 0.10999 0.111525 0.108433 0.233835 
2.38 0 0.802591 6.62186 0.000381932 0.817992 0.00576863 0.00589356 -0.000198588 0.107992 0.109902 0.106046 0.262568 
2.38 1 0.839941 7.39993 -0.000103356 0.0861461 0.00618195 0.00592286 -0.000148361 0.110022 0.111798 0.108217 0.251065 
2.4 0 0.808549 6.62337 -2.39944e-05 0.823045 0.00591138 0.00589456 -0.000126072 0.108655 0.109812 0.107486 0.204726 
2.4 1 0.838761 7.39912 -0.000103361 0.0867472 0.00618396 0.00592524 -0.000147763 0.110042 0.111812 0.108242 0.250666 
2.42 0 0.806972 6.62517 -0.000215023 0.827286 0.00591419 0.00588915 -0.000120007 0.108643 0.109748 0.107527 0.200176 
2.42 1 0.837063 7.39584 -9.5556e-05 0.0875848 0.00623894 0.00586146 2.29041e-05 0.110002 0.111717 0.10826 0.246846 
2.44 0 0.798281 6.6281 -7.64988e-06 0.833289 0.00583709 0.00582731 -0.000158712 0.108002 0.109462 0.106522 0.230236 
2.44 1 0.824924 7.39295 -0.000191572 0.0887192 0.00598238 0.00588205 0.00010268 0.108924 0.109968 0.10787 0.194424 
2.46 0 0.794584 6.63137 -8.98089e-05 0.840961 0.00558685 0.00603436 -0.000199494 0.107802 0.110548 0.104984 0.313242 
2.46 1 0.820385 7.39144 -0.000101766 0.0892291 0.00588028 0.00590701 9.51341e-05 0.108569 0.109451 0.107681 0.179103 
2.48 0 0.793978 6.63289 -9.00273e-05 0.847626 0.00546466 0.00615089 -6.24027e-05 0.107775 0.110964 0.10449 0.336589 
2.48 1 0.819983 7.38988 0.00010407 0.0925044 0.0058378 0.00597874 5.6298e-05 0.108704 0.10953 0.107871 0.173417 
2.5 0 0.790307 6.63494 2.76883e-06 0.854156 0.00555602 0.00595939 2.51928e-05 0.10731 0.109188 0.105399 0.261142 
2.5 1 0.827254 7.38847 0.000102221 0.0946086 0.0058486 0.00615274 -3.66653e-05 0.109551 0.110969 0.108113 0.225416 
2.52 0 0.801476 6.63594 0.000290297 0.860204 0.00573826 0.00602795 -4.2503e-05 0.108472 0.109855 0.107071 0.223683 
2.52 1 0.838223 7.38697 1.05459e-05 0.0972659 0.00587959 0.00637659 -0.000105495 0.110708 0.11312 0.108242 0.2905 
2.54 0 0.801332 6.63792 -7.44437e-05 0.86489 0.0058221 0.00595577 -0.000187914 0.108526 0.110348 0.106672 0.255962 
2.54 1 0.8415 7.38551 -8.56944e-05 0.0983562 0.00595713 0.00638692 -0.000163997 0.111104 0.113511 0.108643 0.289691 
2.56 0 0.797026 6.63932 -3.13013e-05 0.869504 0.00578375 0.00592053 -0.000383696 0.108186 0.111731 0.104522 0.353384 
2.56 1 0.840746 7.38473 -8.778e-05 0.0990482 0.00596118 0.00639094 -0.00016358 0.11114 0.113544 0.108683 0.289465 
2.58 0 0.802915 6.6405 0.000175944 0.875523 0.00577178 0.00612551 -0.000260754 0.109075 0.111926 0.106147 0.317181 
2.58 1 0.836241 7.38421 -2.37689e-06 0.100434 0.00597304 0.00630967 -0.000206866 0.110827 0.113208 0.108394 0.288505 
2.6 0 0.813454 6.6423 9.60797e-05 0.883406 0.00582342 0.00631852 -0.000176228 0.11019 0.112915 0.107397 0.308763 
2.6 1 0.835467 7.38284 1.94299e-06 0.102667 0.00597542 0.00632083 -0.000209073 0.110888 0.113308 0.108415 0.290669 
2.62 0 0.82011 6.64423 7.73213e-05 0.889046 0.00588006 0.00641302 -0.000168329 0.110874 0.113681 0.107994 0.312339 
2.62 1 0.834457 7.38205 4.60466e-06 0.103369 0.00597584 0.00632542 -0.00020753 0.110911 0.113331 0.108437 0.290689 
2.64 0 0.805577 6.64589 -0.000447629 0.895522 0.00576484 0.0062338 -0.00017598 0.109538 0.112183 0.106828 0.305258 
2.64 1 0.833649 7.38068 -1.92851e-06 0.105617 0.0059723 0.00633136 -0.000205767 0.110922 0.113357 0.108432 0.291557 
2.66 0 0.790239 6.64703 -0.000293605 0.900955 0.00572189 0.00593294 -0.000173156 0.107958 0.10982 0.106063 0.259334 
2.66 1 0.836151 7.38016 8.43885e-05 0.107024 0.00596155 0.0064213 -0.000158687 0.111278 0.113761 0.108739 0.29383 
2.68 0 0.78493 6.64844 0.000166258 0.906611 0.00569556 0.00585969 3.82113e-05 0.107495 0.108334 0.10665 0.175653 
2.68 1 0.834886 7.37938 8.27198e-05 0.107745 0.00595826 0.0064269 -0.000155774 0.111289 0.113789 0.108731 0.29483 
2.7 0 0.798025 6.65016 0.000177342 0.912059 0.00578068 0.00611546 0.000101109 0.109069 0.110848 0.107261 0.252315 
2.7 1 0.837005 7.37748 -9.06247e-06 0.109501 0.0059899 0.00647824 -4.57688e-05 0.111661 0.113864 0.109413 0.276848 
2.72 0 0.839433 7.37377 8.89826e-05 0.112029 0.00621379 0.00635153 -5.3324e-05 0.112095 0.11287 0.111315 0.165376 
2.72 1 0.79741 6.6515 1.38154e-05 0.917477 0.00572331 0.00621487 -7.99573e-05 0.109262 0.111602 0.10687 0.288106 
2.74 0 0.842217 7.37108 -0.000181884 0.113997 0.00634287 0.00630808 -7.51738e-05 0.112476 0.11316 0.111788 0.15525 
2.74 1 0.803473 6.6525 -0.000181973 0.92372 0.00566898 0.00643854 -6.3943e-06 0.110034 0.113478 0.106479 0.345746 
2.76 0 0.838116 7.36969 -7.8561e-05 0.116984 0.006406 0.00616915 -0.000120207 0.112139 0.113634 0.110624 0.228632 
2.76 1 0.803256 6.65548 -5.07034e-06 0.929768 0.00565831 0.0064731 -0.000182612 0.110143 0.114124 0.106012 0.370288 
2.78 0 0.833702 7.36831 1.6525e-05 0.1183 0.00637601 0.00611624 -4.86162e-05 0.111769 0.113003 0.110521 0.208429 
2.78 1 0.806368 6.65779 9.17357e-05 0.937063 0.00602229 0.00617929 -0.000249885 0.110461 0.112807 0.108064 0.286934 
2.8 0 0.836814 7.36638 8.86412e-05 0.120268 0.00649965 0.00607101 -7.55901e-05 0.112119 0.114128 0.110073 0.264178 
2.8 1 0.809209 6.66068 0.000178952 0.942585 0.00621853 0.00603252 -0.00013076 0.110684 0.112125 0.109225 0.22595 
2.82 0 0.832726 7.36351 3.72667e-06 0.120198 0.00642559 0.00608326 -0.000119167 0.111843 0.113692 0.109962 0.254047 
2.82 1 0.811825 6.66213 -0.00010556 0.946505 0.00623647 0.00609422 -0.000153289 0.111044 0.112555 0.109511 0.230988 
2.84 0 0.835748 7.3619 9.27937e-05 0.121186 0.00651702 0.00608061 -0.000161332 0.112239 0.114631 0.109795 0.287413 
2.84 1 0.809898 6.66423 5.58511e-05 0.951319 0.00621472 0.00612942 -9.55545e-05 0.111104 0.112042 0.110158 0.182599 
2.86 0 0.835172 7.35959 -8.57449e-05 0.122431 0.00651703 0.00608598 -0.000160349 0.112263 0.114631 0.109844 0.285961 
2.86 1 0.815947 6.66598 9.66195e-05 0.95814 0.00622506 0.00629998 -5.15565e-05 0.111915 0.112483 0.111344 0.141941 
2.88 0 0.834411 7.35871 -8.60269e-05 0.123144 0.00651935 0.0060888 -0.000157246 0.112286 0.114636 0.109886 0.284859 
2.88 1 0.816002 6.6691 -9.0269e-05 0.964351 0.00609033 0.00645799 -0.000127344 0.112019 0.113998 0.110005 0.26236 
2.9 0 0.830043 7.35713 -2.50871e-06 0.124115 0.00643021 0.00609978 -0.00011092 0.111937 0.113701 0.110145 0.248133 
2.9 1 0.812221 6.67128 -2.60415e-06 0.970949 0.00602334 0.00646043 -0.000139242 0.111731 0.114026 0.109387 0.282349 
2.92 0 0.829009 7.35626 -5.81842e-06 0.124825 0.0064323 0.00610028 -0.000107493 0.111949 0.113702 0.110168 0.247369 
2.92 1 0.808065 6.67278 0.000106762 0.976498 0.0059584 0.00645352 -8.45958e-05 0.111409 0.113733 0.109035 0.284429 
2.94 0 0.827773 7.3554 -9.15913e-06 0.125538 0.00643332 0.00609994 -0.000103568 0.111952 0.113691 0.110185 0.246432 
2.94 1 0.801194 6.67572 -6.95533e-05 0.982526 0.00600168 0.00621975 -2.35559e-05 0.110551 0.111555 0.109537 0.189354 
2.96 0 0.834096 7.35401 0.000178387 0.127742 0.00643746 0.00628225 -0.000169052 0.112782 0.114419 0.11112 0.238398 
2.96 1 0.797454 6.67715 -1.83107e-05 0.9868 0.00594548 0.0061931 -0.000126334 0.110175 0.111769 0.108558 0.237988 
2.98 0 0.84097 7.35071 8.10711e-06 0.131943 0.00638498 0.00653067 -0.000238609 0.113647 0.115821 0.11143 0.272747 
2.98 1 0.797063 6.67953 7.79912e-06 0.991962 0.00589058 0.00628519 -0.000193452 0.110344 0.11282 0.107811 0.294679 
3 0 0.840954 7.34764 -0.000166792 0.134033 0.00623219 0.0066997 -0.000305139 0.113718 0.11705 0.110287 0.334999 
3 1 0.800424 6.68216 0.000268023 0.997823 0.00584666 0.00642721 -0.000249763 0.110788 0.114192 0.107275 0.342735 
3.02 0 0.829861 7.34506 -8.4233e-05 0.135998 0.00605909 0.006626 -0.000178315 0.112628 0.115563 0.109615 0.316703 
3.02 1 0.810489 6.68383 -7.68183e-06 1.00398 0.00591438 0.00659691 -0.000116445 0.111854 0.115032 0.108582 0.330151 
3.04 0 0.825738 7.34364 3.42203e-06 0.137315 0.00600246 0.00659993 -0.000107586 0.11226 0.115054 0.109395 0.309751 
3.04 1 0.8138 6.68515 -9.06978e-05 1.00906 0.00590763 0.00670119 -0.000155719 0.112289 0.116023 0.108427 0.355889 
3.06 0 0.825086 7.34284 -3.47134e-09 0.138121 0.0060061 0.00660314 -0.000108114 0.112291 0.115084 0.109427 0.309661 
3.06 1 0.809071 6.68649 -2.33419e-05 1.01408 0.00591416 0.00659253 -0.000109122 0.111833 0.114975 0.108601 0.32835 
3.08 0 0.83171 7.342 0.00018124 0.14045 0.0059888 0.00679989 -0.000113576 0.113087 0.116752 0.1093 0.351547 
3.08 1 0.797313 6.68814 -0.000281175 1.01862 0.00589269 0.00638201 -0.000169254 0.110791 0.113445 0.108073 0.304079 
3.1 0 0.834737 7.34091 8.49228e-05 0.142075 0.00597923 0.00690115 -0.000159632 0.113492 0.117712 0.109109 0.375267 
3.1 1 0.789509 6.69128 8.29784e-05 1.02484 0.00592435 0.0061851 -0.000158061 0.110043 0.111889 0.108165 0.255861 
3.12 0 0.840547 7.33964 7.80995e-05 0.143628 0.00607874 0.00696173 -0.000114432 0.114195 0.118121 0.110129 0.361596 
3.12 1 0.792309 6.69229 -9.15267e-06 1.03181 0.00589905 0.00630619 -2.14788e-05 0.110477 0.112315 0.108609 0.254773 
3.14 0 0.842809 7.33811 -4.45992e-06 0.144499 0.00618543 0.00693692 -0.000110222 0.114553 0.117922 0.111082 0.335617 
3.14 1 0.798099 6.69302 0.000175034 1.03677 0.00599309 0.00638181 -3.58902e-05 0.111243 0.113005 0.109451 0.248815 
3.16 0 0.841444 7.33626 -1.18878e-05 0.146236 0.00630008 0.00682783 -8.70967e-05 0.114577 0.116977 0.112126 0.285007 
3.16 1 0.807544 6.69445 7.44856e-05 1.04254 0.00597186 0.00664637 6.53337e-05 0.112331 0.115348 0.10923 0.321364 
3.18 0 0.84754 7.33407 1.58627e-06 0.147792 0.00646018 0.00684011 -0.000183169 0.115327 0.117593 0.113016 0.276288 
3.18 1 0.814095 6.69636 9.5098e-05 1.04833 0.00606506 0.006739 -7.63436e-05 0.113155 0.116168 0.110059 0.320016 
3.2 0 0.84996 7.3316 7.46658e-05 0.149727 0.00661526 0.00676167 -0.00016967 0.115659 0.117246 0.11405 0.231885 
3.2 1 0.809625 6.70057 8.42397e-06 1.05376 0.00622757 0.00649741 -0.000143723 0.112805 0.114539 0.111044 0.24516 
3.22 0 0.849342 7.32917 -7.48975e-05 0.152191 0.00666298 0.00673018 -0.000179041 0.115729 0.117292 0.114144 0.230142 
3.22 1 0.819638 6.70311 -7.4836e-05 1.05884 0.00639205 0.00656551 -0.000141914 0.113831 0.115283 0.112361 0.223735 
3.24 0 0.84893 7.32721 -8.30011e-05 0.154146 0.0065996 0.00680143 -0.000180609 0.115763 0.117536 0.113962 0.244752 
3.24 1 0.812595 6.70437 -9.42701e-05 1.0651 0.00651896 0.00625514 -0.000188619 0.113023 0.115041 0.110967 0.263754 
3.26 0 0.84811 7.32579 8.16547e-05 0.156027 0.00671204 0.0066958 -0.000260465 0.115792 0.118021 0.113519 0.273558 
3.26 1 0.808071 6.70687 -1.48806e-05 1.06884 0.00655426 0.00613603 -0.000185575 0.112651 0.115106 0.110141 0.290528 
3.28 0 0.84371 7.32351 -0.000171705 0.158487 0.00679441 0.006532 -0.000210574 0.11544 0.11757 0.11327 0.26795 
3.28 1 0.810317 6.70937 6.95682e-05 1.07268 0.00652553 0.0062523 -0.000191235 0.113039 0.115099 0.11094 0.266385 
3.3 0 0.835867 7.32189 1.90536e-06 0.16069 0.00678759 0.00636618 -0.000109941 0.11469 0.116744 0.112599 0.264106 
3.3 1 0.820405 6.71131 0.00017852 1.07892 0.00647634 0.00658367 -0.000183806 0.11428 0.115944 0.112592 0.238696 
3.32 0 0.831637 7.32095 -8.67174e-05 0.162267 0.00681884 0.0062558 -0.000110694 0.114344 0.11696 0.111668 0.29741 
3.32 1 0.816669 6.71274 -0.000271168 1.08576 0.00633887 0.00665309 -0.000138224 0.113982 0.115804 0.112131 0.249834 
3.34 0 0.830707 7.32002 -8.83369e-05 0.163077 0.00682005 0.00625738 -0.000109879 0.114357 0.116968 0.111684 0.297158 
3.34 1 0.809543 6.71654 9.29995e-05 1.09111 0.0061357 0.00671206 -8.32561e-05 0.113348 0.115964 0.11067 0.298704 
3.36 0 0.826118 7.31907 -5.4258e-06 0.164654 0.00684822 0.00614248 -0.000107175 0.113977 0.117168 0.110694 0.3278 
3.36 1 0.809103 6.71951 -8.79818e-05 1.09565 0.00612311 0.00671337 -5.01242e-05 0.113298 0.11591 0.110624 0.29854 
3.38 0 0.822653 7.31563 9.68689e-05 0.166711 0.00659677 0.00635809 -0.000214133 0.113819 0.115953 0.111645 0.270058 
3.38 1 0.802148 6.71971 -8.72298e-05 1.10144 0.006065 0.00662808 -0.000157164 0.112664 0.11549 0.109764 0.310962 
3.4 0 0.825717 7.31392 0.000186407 0.169438 0.00645219 0.00660309 -0.000187471 0.11426 0.116015 0.112477 0.245066 
3.4 1 0.791147 6.72049 -0.000192612 1.1069 0.00600486 0.00643489 -0.000166805 0.111534 0.113947 0.109066 0.289544 
3.42 0 0.836016 7.31166 8.9637e-05 0.172179 0.00653335 0.00678602 -0.000343224 0.11541 0.118536 0.112196 0.322673 
3.42 1 0.791134 6.72324 0.000198922 1.11458 0.00598217 0.00648272 -9.41219e-05 0.111646 0.114016 0.109225 0.286838 
3.44 0 0.838825 7.31007 -2.54731e-07 0.173525 0.00660398 0.00680118 -0.000401516 0.115781 0.119298 0.112153 0.340883 
3.44 1 0.797073 6.72545 4.0174e-05 1.11811 0.00607596 0.00653974 2.32749e-05 0.11232 0.114376 0.110225 0.266945 
3.46 0 0.84133 7.30934 8.02205e-05 0.175191 0.00658577 0.00690227 -0.00036016 0.116138 0.119477 0.1127 0.332016 
3.46 1 0.805417 6.72747 0.000182229 1.12494 0.00593827 0.0068673 -0.000100364 0.113162 0.117286 0.108881 0.371737 
3.48 0 0.833611 7.30734 -8.35795e-05 0.176926 0.00647728 0.00685661 -0.000275239 0.115472 0.118332 0.112541 0.309008 
3.48 1 0.804243 6.72856 0.000179015 1.1276 0.00594151 0.0068653 -9.94104e-05 0.113167 0.117268 0.108912 0.370714 
3.5 0 0.826658 7.304 -6.67432e-05 0.180648 0.00618606 0.00699572 -0.000132038 0.114812 0.118463 0.111041 0.348385 
3.5 1 0.803488 6.72959 -0.000193299 1.13319 0.00593801 0.00687053 -0.000103889 0.113175 0.11732 0.108872 0.372591 
3.52 0 0.826688 7.30217 -7.94436e-05 0.182372 0.00607228 0.00712424 -0.00018077 0.114876 0.11962 0.109928 0.394306 
3.52 1 0.808027 6.73294 -2.96544e-05 1.13689 0.00620225 0.00675044 -9.48767e-05 0.11381 0.116331 0.111232 0.292804 
3.54 0 0.825884 7.30006 8.12974e-05 0.183846 0.00612221 0.00707045 -0.000108708 0.114859 0.119019 0.110543 0.370614 
3.54 1 0.803285 6.7362 -9.11122e-05 1.14324 0.0063658 0.00650006 2.72067e-05 0.113428 0.114065 0.112787 0.149229 
3.56 0 0.828365 7.29852 -2.72877e-07 0.184811 0.00622993 0.00704602 -0.000105717 0.115221 0.118823 0.111503 0.345571 
3.56 1 0.802752 6.73951 -0.000254022 1.14733 0.00638484 0.00647493 -1.01027e-05 0.113401 0.113807 0.112993 0.119405 
3.58 0 0.834385 7.29634 0.00016597 0.186464 0.00639479 0.00705903 -0.000203181 0.115991 0.1193 0.112584 0.330793 
3.58 1 0.803336 6.74057 0.000269712 1.15412 0.00638562 0.00650603 -0.000186695 0.113541 0.115256 0.1118 0.243038 
3.6 0 0.843494 7.2935 7.42994e-05 0.187951 0.00664587 0.00704846 -0.000265894 0.117023 0.119839 0.114137 0.304774 
3.6 1 0.812556 6.74266 0.000347876 1.15839 0.00642415 0.00671959 -0.00010782 0.114646 0.11623 0.11304 0.232702 
3.62 0 0.849607 7.29148 8.76473e-05 0.189497 0.00675312 0.00710927 -0.00029834 0.117739 0.120654 0.11475 0.308981 
3.62 1 0.81891 6.74422 -0.000182249 1.16424 0.00642417 0.00688592 -0.000133273 0.115369 0.117657 0.113035 0.277539 
3.64 0 0.849101 7.28983 -8.55787e-05 0.19189 0.00677347 0.00709713 -0.000310169 0.117773 0.120707 0.114765 0.30991 
3.64 1 0.811331 6.74648 -4.36526e-06 1.16895 0.00638646 0.00676672 -0.000108588 0.114687 0.116581 0.112762 0.253853 
3.66 0 0.844775 7.28856 -3.53948e-06 0.193606 0.00678296 0.00700362 -0.000257612 0.117416 0.119779 0.115005 0.279522 
3.66 1 0.814772 6.74893 9.28538e-05 1.17456 0.00639278 0.00685792 -0.000163117 0.115112 0.117554 0.112617 0.286752 
3.68 0 0.847144 7.28691 7.46653e-05 0.194892 0.00687483 0.00699568 -0.000303671 0.117773 0.120373 0.115114 0.292359 
3.68 1 0.820489 6.7502 -9.51596e-05 1.17937 0.00644347 0.00695652 -5.19605e-05 0.115758 0.117998 0.113475 0.274213 
3.7 0 0.842905 7.28483 -0.000165706 0.197218 0.00691399 0.00688391 -0.000325655 0.117464 0.120208 0.114656 0.300405 
3.7 1 0.809994 6.75316 -0.000346756 1.18424 0.00644645 0.00671611 -0.000106703 0.114728 0.116217 0.11322 0.225659 
3.72 0 0.838611 7.28322 -8.76462e-05 0.198578 0.00684657 0.00687006 -0.000266184 0.117118 0.119371 0.11482 0.273484 
3.72 1 0.792235 6.75456 -9.89124e-05 1.18968 0.00639855 0.00633121 -8.85251e-05 0.112826 0.113663 0.111984 0.171244 
3.74 0 0.831014 7.28177 -8.5562e-05 0.20236 0.00683217 0.00673162 -0.000202972 0.116464 0.118245 0.114654 0.244584 
3.74 1 0.798423 6.7564 0.000261548 1.19506 0.0063995 0.00651474 -1.06166e-05 0.113641 0.114155 0.113124 0.134101 
3.76 0 0.823199 7.28015 8.63861e-05 0.204652 0.00682208 0.00656281 -0.000100219 0.115693 0.117101 0.114268 0.218626 
3.76 1 0.808199 6.7591 0.000183306 1.20019 0.00635264 0.00682668 3.61134e-05 0.114801 0.116871 0.112693 0.264975 
3.78 0 0.82984 7.27848 9.60645e-05 0.20857 0.00683133 0.00674691 -0.000204685 0.116526 0.118306 0.114718 0.244393 
3.78 1 0.808774 6.76287 2.89913e-05 1.2057 0.00623089 0.0069676 2.38382e-05 0.114885 0.118054 0.111625 0.32549 
3.8 0 0.836054 7.2765 0.00025966 0.212044 0.00694497 0.00680201 -0.000301885 0.117247 0.119864 0.114571 0.293889 
3.8 1 0.79973 6.76603 8.61934e-05 1.21005 0.0059475 0.00702278 -0.000141829 0.113887 0.118669 0.108895 0.397415 
3.82 0 0.842494 7.27471 8.7404e-05 0.214214 0.00698869 0.00692677 -0.000386039 0.117964 0.121202 0.114634 0.324736 
3.82 1 0.798776 6.76712 -0.000109163 1.21403 0.00595071 0.00701463 -4.93184e-05 0.113865 0.118464 0.109073 0.390221 
3.84 0 0.842106 7.27326 -7.37198e-05 0.216223 0.0068828 0.00703646 -0.000305596 0.11798 0.120621 0.115278 0.294331 
3.84 1 0.794098 6.76845 -0.000196045 1.21716 0.00595815 0.00692431 -9.21986e-05 0.113501 0.117754 0.109082 0.376658 
