0.7369596975356669 0.002290536172428581
0.7375926901130541 0.10476024965431918
0.7436869029936521 0.21877051194801655
0.7539159647686213 0.3375112879548814
0.7676727991971302 0.4509244818248703
0.7855400050197459 0.5550507409230887
0.8033856432547153 0.6468259614961136
0.8212338490596427 0.7400715437983285
0.8449684657499139 0.828326112445164
0.8716454149090707 0.9135852512763849
0.901269010054643 0.99831916799703
0.9308778159972579 1.0745838011575435
0.9634274138667844 1.1469707874649284
1.0018809554565093 1.2244072302105424
1.0462312882501217 1.3027971217202161
1.0964764926834145 1.3810411915583156
1.1526240440529225 1.463420292873539
1.2146557312851813 1.5395055509284887
1.2796249613012773 1.609852486196644
1.3445818669815757 1.6731416851646914
1.4095270085231584 1.729693954028087
1.4744570247435345 1.7775844556140745
1.5393819991901756 1.822587701440927
1.6042968900893455 1.8618164357495077
1.669207299411862 1.8984787204944116
1.7341070649898263 1.9290456875255835
1.7990051499765447 1.9586502359703788
1.863896512598283 1.984405110069658
1.9287856344316947 2.008876759387099
1.9936741960680244 2.0330276025090814
2.0585706004634985 2.0616697323674966
2.123476528209361 2.0957655675487246
2.1883936598968576 2.1362775266391427
2.2533382412413587 2.192508989307079
2.315355699467742 2.2604457699973564
2.36854676249933 2.3377137067945952
2.4158403740947554 2.4136501018116983
2.463133985690181 2.4895864968288013
2.5133738838122275 2.5647918190932426
2.5724528282464982 2.637910858498182
2.6374164562917777 2.7050497318117435
2.702359357045033 2.7603187758933014
2.767291614053736 2.809492502261128
2.8322160283032956 2.8541749418925204
2.897143243538263 2.900461412501211
2.962077181138212 2.9505975574554153
3.0270368878039187 3.0154907874007595
3.0920100391995864 3.0880833660371327
3.1569938343398074 3.166771262387237
3.2219737081004554 3.2432135153691246
3.2869362157515707 3.309710776291767
3.351887519461052 3.369791913305218
3.416832100805554 3.4260233759731538
3.4817873258946066 3.4883501563548216
3.5467391898011695 3.5487520995637323
3.6117005770581216 3.6146077480954544
3.676665885694646 3.682709039995394
3.741628393345762 3.749206300918036
3.8065881000114685 3.8140995308633796
3.8715438852976036 3.876747117440507
3.936502471569147 3.9409987349949316
4.001461057840691 4.005250352549357
4.066419083915154 4.069181163908322
4.131378230383778 4.133753587658207
4.19633961764073 4.199609236189929
4.2613004447006 4.265144078526193
4.326256229986734 4.3277916651033195
4.391211455075789 4.390118445484987
4.456173962726904 4.456615706407629
4.521135349983856 4.522471354939352
4.5860950566495635 4.587364584884695
4.651055323512352 4.6525786210255
4.69829498812881 4.697621379419848
