0 -1.25781 22.8622 -0.270754
0.00419049 -0.134766 17.3791 -0.769493
0.0113896 -0.134766 16.9625 -0.956697
0.0190019 0.314453 15.8586 -1.12723
0.0270003 0.314453 15.8424 -1.2939
0.0353698 0.314453 15.8363 -1.17273
0.0440854 0 0 0
0.0531276 0.763672 14.8464 -1.26587
0.0624811 0.763672 14.9042 -1.17966
0.0721245 0 0 0
0.0820433 1.21289 13.9739 -1.19844
0.0922262 1.21289 14.0414 -1.12992
0.102659 1.21289 14.0036 -0.949755
0.11333 1.66211 13.1749 -0.984729
0.124228 1.66211 13.2446 -1.05697
0.135346 1.66211 13.2565 -0.938685
0.146676 2.11133 12.4384 -0.918272
0.158208 2.11133 12.5103 -0.969296
0.16994 2.11133 12.5413 -0.884335
0.181862 2.56055 11.7612 -0.84199
0.193968 2.56055 11.8311 -0.878824
0.206255 2.56055 11.8764 -0.817964
0.218718 0 0 0
0.231363 3.00977 11.205 -0.786983
0.244172 3.00977 11.256 -0.739982
0.257149 0 0 0
0.270289 3.45898 10.6317 -0.698686
0.283595 3.45898 10.6886 -0.660102
0.297059 0 0 0
0.310673 3.9082 10.1323 -0.616266
0.324453 3.9082 10.1821 -0.585568
0.338377 3.9082 10.1673 -0.558535
0.352461 4.35742 9.66586 -0.532596
0.366696 4.35742 9.72121 -0.524523
0.381084 4.35742 9.7392 -0.506642
0.395616 4.80664 9.21872 -0.482699
0.410294 4.80664 9.29854 -0.472257
0.425121 4.80664 9.33979 -0.454555
0.4401 0 0 0
0.455219 5.25586 8.8835 -0.425729
0.470482 5.25586 8.93708 -0.408889
0.485889 0 0 0
0.501446 5.70508 8.51867 -0.380794
0.517137 5.70508 8.56742 -0.370321
0.532965 5.70508 8.58675 -0.362022
0.548933 0 0 0
0.565043 6.1543 8.23674 -0.336829
0.581299 6.1543 8.27158 -0.328081
0.597684 0 0 0
0.614219 6.60352 7.91452 -0.308637
0.630889 6.60352 7.95666 -0.302817
0.647695 6.60352 7.95782 -0.296812
