-34.5 56.9242
-34.8314 57.5

-63.25 107.438
-63.4611 107.812

-66.8438 113.72
-67.5526 115

-65.0469 110.619
-65.5102 111.406

-63.4344 107.812
-64.4448 109.609

-65.0469 110.62
-64.4523 109.609

-65.5332 111.406
-66.5743 113.203

-66.8438 113.666
-66.5877 113.203

-48.875 82.3121
-49.0707 82.6562

-50.6719 85.4694
-51.1196 86.25

-49.0622 82.6562
-50.0844 84.4531

-50.6719 85.459
-50.0949 84.4531

-41.6875 69.8746
-41.8021 70.0781

-41.7984 70.0781
-42.8298 71.875

-38.0938 63.3778
-38.8085 64.6875

-36.2969 60.1045
-36.8472 61.0938

-34.8285 57.5
-35.8451 59.2969

-36.2969 60.0946
-35.8531 59.2969

-36.8433 61.0938
-37.8288 62.8906

-38.0938 63.3605
-37.8373 62.8906

-39.8906 66.6657
-40.7901 68.2812

-38.8047 64.6875
-39.7898 66.4844

-39.8906 66.6456
-39.8009 66.4844

-41.6875 69.8711
-40.7925 68.2812

-45.2812 76.0707
-45.9737 77.2656

-45.9711 77.2656
-47.0071 79.0625

-43.4844 72.9915
-43.8805 73.6719

-43.8824 73.6719
-44.9308 75.4688

-43.4844 72.9818
-42.8399 71.875

-45.2812 76.0462
-44.9466 75.4688

-47.0781 79.1796
-48.0476 80.8594

-48.875 82.3046
-48.0532 80.8594

-47.0781 79.1557
-47.0244 79.0625

-56.0625 94.8919
-56.2565 95.2344

-56.2419 95.2344
-57.2611 97.0312

-57.8594 98.0531
-58.3085 98.8281

-58.3179 98.8281
-59.35 100.625

-57.8594 98.0465
-57.2711 97.0312

-52.4688 88.6154
-53.1653 89.8438

-54.2656 91.7624
-55.2347 93.4375

-53.1589 89.8438
-54.1863 91.6406

-54.2656 91.744
-54.2058 91.6406

-51.1215 86.25
-52.1481 88.0469

-52.4688 88.5857
-52.1632 88.0469

-56.0625 94.8828
-55.2437 93.4375

-59.6562 101.182
-60.353 102.422

-60.3392 102.422
-61.3693 104.219

-61.4531 104.33
-62.4408 106.016

-63.25 107.425
-62.4558 106.016

-61.4531 104.324
-61.3914 104.219

-59.6562 101.144
-59.3644 100.625

-17.0882 0
-17.086 0.0561523

-17.0859 0.0561523
-17.0796 0.112305

-17.0801 0.112305
-17.0692 0.168457

-17.0689 0.168457
-17.053 0.224609

-17.0542 0.224609
-17.0366 0.268052

-17.0366 0.268303
-17.0316 0.280762

-17.0313 0.280762
-16.9996 0.336914

-17.0013 0.336914
-16.9805 0.359802

-16.9805 0.36409
-16.9603 0.393066

-16.9626 0.393066
-16.9243 0.432953

-16.9243 0.440426
-16.9142 0.449219

-16.9094 0.449219
-16.8682 0.480516

-16.8682 0.481192
-16.8308 0.505371

-16.8312 0.505371
-16.812 0.517806

-16.812 0.518657
-16.7559 0.54649

-16.7559 0.54674
-16.7072 0.561523

-16.69 0.561523
-16.6436 0.574049

-16.6436 0.5712
-16.5874 0.577348

-16.5874 0.577519
-16.5312 0.58047

-16.5312 0.580104
-16.4751 0.580248

-16.4751 0.580083
-16.4189 0.578482

-16.4189 0.578358
-16.3628 0.575593

-16.3628 0.576238
-16.3066 0.571264

-16.1943 0.551772
-16.2495 0.561523

-16.3066 0.571131
-16.2409 0.561523

-16.1943 0.55191
-16.1382 0.542436

-16.1382 0.542546
-16.082 0.533269

-16.082 0.533289
-16.0259 0.523951

-16.0259 0.524222
-15.9697 0.514241

-15.9136 0.50211
-15.9303 0.505371

-15.9697 0.51447
-15.9232 0.505371

-15.9136 0.502183
-15.8574 0.492356

-15.8574 0.492554
-15.8013 0.485452

-15.8013 0.485329
-15.7451 0.480803

-15.7451 0.4807
-15.689 0.479202

-15.689 0.479275
-15.6328 0.480864

-15.6328 0.481043
-15.5767 0.485214

-15.5767 0.485424
-15.5205 0.491401

-15.5205 0.491588
-15.4644 0.498577

-15.4644 0.498678
-15.4139 0.505371

-15.413 0.505371
-15.4082 0.506002

-15.4082 0.506054
-15.3521 0.513902

-15.3521 0.514081
-15.2959 0.522094

-15.2959 0.522248
-15.2397 0.52976

-15.2397 0.529866
-15.1836 0.536359

-15.1836 0.536397
-15.1274 0.541584

-15.1274 0.541537
-15.0713 0.545432

-15.0713 0.545325
-15.0151 0.548237

-15.0151 0.548111
-14.959 0.550508

-14.959 0.550402
-14.9028 0.552745

-14.9028 0.552683
-14.8467 0.555306

-14.8467 0.555261
-14.7905 0.558377

-14.7905 0.558295
-14.7448 0.561523

-14.7399 0.561523
-14.7344 0.561892

-14.7344 0.561659
-14.6221 0.573996

-14.6221 0.575084
-14.5659 0.583242

-14.5659 0.583391
-14.5098 0.591067

-14.5098 0.591228
-14.4536 0.597802

-14.4536 0.597782
-14.3975 0.602974

-14.3975 0.602919
-14.3413 0.606878

-14.3413 0.606749
-14.2852 0.609845

-14.2852 0.609709
-14.229 0.612473

-14.229 0.61237
-14.1729 0.615279

-14.1729 0.615205
-14.1327 0.617676

-14.1314 0.617676
-14.1167 0.618581

-14.1167 0.618549
-14.0605 0.622917

-14.0605 0.622975
-14.0044 0.628319

-14.0044 0.628388
-13.9482 0.634453

-13.9482 0.634534
-13.8921 0.64102

-13.8921 0.641092
-13.8359 0.647692

-13.8359 0.647746
-13.7798 0.654207

-13.7798 0.654221
-13.7236 0.660407

-13.7236 0.66036
-13.6675 0.666338

