-34.5 100.434
-34.6337 100.625

-41.6875 110.808
-42.0961 111.406

-43.4844 113.442
-44.5484 115

-42.0948 111.406
-43.3199 113.203

-43.4844 113.411
-43.3422 113.203

-38.0938 105.592
-38.3868 106.016

-38.385 106.016
-39.627 107.812

-36.2969 103.008
-37.1421 104.219

-34.6312 100.625
-35.8886 102.422

-36.2969 102.985
-35.904 102.422

-38.0938 105.586
-37.148 104.219

-39.8906 108.193
-40.8687 109.609

-41.6875 110.798
-40.8757 109.609

-39.8906 108.165
-39.6474 107.812

-1.25781 57.3522
-1.38858 57.5

-0.359375 56.3467
-0.58768 56.6016

-1.25781 57.3563
-0.590147 56.6016

0.539062 55.3456
0.217706 55.7031

1.4375 54.3487
1.43138 54.3555

1.21289 54.5976
1.02584 54.8047

1.43178 54.3555
1.22866 54.5801

1.21289 54.5976
1.22868 54.5801

0.763672 55.0966
0.622212 55.2539

0.988281 54.8459
0.823301 55.0293

0.763672 55.0961
0.823725 55.0293

0.539062 55.3461
0.621973 55.2539

0.988281 54.8467
1.02607 54.8047

-0.359375 56.3476
0.218043 55.7031

5.25586 50.2495
5.19515 50.3125

5.48047 50.0153
5.41031 50.0879

5.25586 50.2489
5.41096 50.0879

5.70508 49.7833
5.62752 49.8633

5.92969 49.552
5.84551 49.6387

5.70508 49.7844
5.84635 49.6387

5.48047 50.0168
5.62879 49.8633

6.1543 49.3208
6.06348 49.4141

6.37891 49.0905
6.28232 49.1895

6.1543 49.322
6.28336 49.1895

6.60352 48.8611
6.50208 48.9648

6.82812 48.6319
6.72196 48.7402

6.60352 48.8613
6.72197 48.7402

6.37891 49.0919
6.50294 48.9648

5.92969 49.5532
6.06486 49.4141

7.05273 48.4028
6.94197 48.5156

7.27734 48.1743
7.16254 48.291

7.05273 48.4029
7.16253 48.291

7.50195 47.9462
7.38348 48.0664

7.72656 47.7185
7.60483 47.8418

7.50195 47.9462
7.60487 47.8418

7.27734 48.1745
7.38365 48.0664

7.95117 47.4912
7.82651 47.6172

8.17578 47.2644
8.04874 47.3926

7.95117 47.4912
8.04875 47.3926

8.40039 47.038
8.27126 47.168

8.625 46.8124
8.49456 46.9434

8.40039 47.0381
8.49451 46.9434

8.17578 47.2646
8.27155 47.168

7.72656 47.7186
7.82672 47.6172

6.82812 48.632
6.94219 48.5156

1.88672 53.8526
1.83788 53.9062

2.33594 53.3608
2.24769 53.457

2.11133 53.6062
2.04248 53.6816

1.88672 53.8536
2.04325 53.6816

2.11133 53.6071
2.24825 53.457

2.78516 52.8721
2.6598 53.0078

3.23438 52.3865
3.07427 52.5586

3.00977 52.6287
2.86694 52.7832

2.78516 52.8722
2.86718 52.7832

3.00977 52.6284
3.07431 52.5586

2.56055 53.116
2.45358 53.2324

2.33594 53.361
2.45365 53.2324

2.56055 53.1157
