-0.01083492943278741  0.8344607680537575
0.01987097394398285  0.8372188250257979
0.10462703915367011  0.8339952566955118
0.18938044221296546  0.8339236744294141
0.2741338452722608  0.8338520921633172
0.35888724833155616  0.8337805098972195
0.44364065139085107  0.8337089276311227
0.5283940544501464  0.833637345365025
0.6131468659204657  0.834266204446525
0.6826962153803102  0.8357940839298204
0.734093754346919  0.8388991728816464
0.7826474603548077  0.8414776740641035
0.8303733267706004  0.8438854232427753
0.8826000094739592  0.8456171569291318
0.9521501073968712  0.8462588561403175
1.036903353582075  0.8463730127987308
1.0736124634858812  0.8487475523502788
1.1216506838775187  0.8534915829331213
1.1648159046406372  0.8638732251195735
1.2063907941385483  0.8691586738127421
1.2509560546561518  0.8739356067496287
1.2911339833111601  0.8811803333803141
1.3758751019223554  0.8956535376644768
1.4606120973644143  0.9150085742065963
1.545335800008208  0.9501022838944353
1.6300699764257824  0.9727950454252552
1.7147982369535975  1.0024922204320514
1.7995223563585803  1.037092484872029
1.884244405202147  1.0741442940285983
1.968962608717369  1.1157489719445515
2.0536740089593675  1.1654087253578753
2.13838333863995  1.2175200234877899
2.2230891187866764  1.2738339697032908
2.307796082111355  1.3287470332235953
2.392501270669106  1.385761420786693
2.4772070508158324  1.4420753670021913
2.5619125351680694  1.4987395338914897
2.646624231204556  1.548049066631016
2.7313365188300187  1.5966581580229429
2.816051468605873  1.6421152633506821
2.8769701573985893  1.6732379597033926
2.9276201889639086  1.7036005863659236
2.9829121151884603  1.7341777882365097
3.028928812181004  1.7541906973260435
3.0701936755026775  1.7816152173531687
3.1201022930331597  1.8047893683726217
3.1549086055588997  1.8270956707258268
3.191014049241897  1.8452700172271745
3.239621780567826  1.8746541000963584
3.324332589220849  1.92501429485728
3.4090431020793828  1.975724710291999
3.493756277088309  2.0232831396625315
3.5784650151799156  2.0760948791400438
3.6631770070108898  2.1250541912057708
3.7478940273481607  2.1680597518169176
3.832605427590159  2.2177195052302405
3.9173171236266455  2.267029037969766
4.002028523868645  2.31668879138309
4.086738445138203  2.3680996481654066
4.171453690708544  2.4132065328193475
4.256165978334007  2.461815624211275
4.340878857548446  2.509724274255606
4.42559232835186  2.5569324829523383
4.5103025454159065  2.607993119060857
4.5950127624799535  2.659053755169376
4.679725050105416  2.7076628465613033
4.7644388167033185  2.754520834584237
4.849151991712245  2.8020792639547683
4.933861617187315  2.853840341410885
5.0185727216348255  2.9038503154980075
5.103287967205167  2.9489572001519475
5.187999663241654  2.9982667328914725
5.272713429839557  3.045124720914407
5.357423055314627  3.096885798370523
5.442136230323554  3.144444227741054
5.526847334771064  3.1944542018281763
5.611560213985503  3.2423628518725067
5.69627191002199  3.2916723846120317
5.780983310263987  3.341332138025356
5.865695302094962  3.390291450091082
5.950405223364521  3.4417023068733994
6.035119285756911  3.488210074222535
6.119832460765838  3.5357685035930664
6.204545044185788  3.5840273743111943
6.28925881078369  3.6308853623341286
6.373969323642226  3.6815957777688486
6.458680428089736  3.7316057518559713
6.5433918283317345  3.7812655052692956
6.628105890724124  3.82777327261843
6.712816699377147  3.8781334673793517
6.797528395413633  3.927443000118877
6.882238612477679  3.9785036362273956
6.966953266459046  4.024310962228933
7.051665849878996  4.072569832947062
7.136378137504459  4.12117892433899
7.221090129335432  4.170138236404716
7.3058021211664075  4.219097548470442
7.390515000380845  4.267006198514773
7.475227288006308  4.315615289906701
7.559939575631771  4.364224381298627
7.644650680079281  4.41423435538575
7.7293632634992315  4.462493226103879
7.814073480563279  4.513553862212397
7.898785768188742  4.562162953604325
7.962702616961679  4.597995934656479
7.992730346576502  4.613173973057129
