[1]t	 [2]tag	 [3]Atot	 [4]Gamma	 [5]mu_x	 [6]mu_y	 [7]mu_z	 [8]M20	 [9]M02	 [10]M11	 [11]a	 [12]b	 [13]c	 [14]e	 [15]maxvor 
7.6 1 0.06201171875 0.805215418554481 -0.337543120154639 0.371971370198677 -4.93860581794676e-10 0.00395137476793189 0.00407068473953637 -0.000107259880016923 0.0895659506032748 0.0909259346290052 0.0881849954741644 0.243681729383919 21.1760122692722 
7.65 0 0.0625 0.807790365046523 -0.342523000203874 0.365882394971394 -8.28058522718449e-10 0.00405531656428939 0.00401470070639039 -9.2142365221174e-05 0.0898332748522494 0.0908775260564775 0.0887767413189615 0.213773097348986 21.1339183499366 
7.65 1 0.061767578125 0.802458555835807 0.338282113899933 -0.365677322891686 3.43926039947791e-09 0.00400034853558101 0.00400843776913177 -0.00010030102561796 0.0894918225577777 0.0906065747502934 0.0883630082186265 0.221156331137048 21.0939735851699 
7.7 0 0.063232421875 0.812508612702841 -0.348074407399828 0.36133718646755 2.03420213669319e-09 0.00403858285642558 0.00410651042801531 -0.000122251604248299 0.0902501705507579 0.0916452775798658 0.0888331563448645 0.245821342339119 21.0808274597013 
7.7 1 0.06298828125 0.810402835592486 0.344045581958791 -0.360852871106906 6.38804121705398e-09 0.00404706256456126 0.00408118251758762 -0.000101334617864062 0.0901567805666821 0.0912894646002369 0.0890096838400174 0.222086786377928 20.9950885703836 
7.75 0 0.06298828125 0.809572569044317 0.348837338285545 -0.356477073043984 6.50739703027604e-09 0.00405686672857494 0.00407240162047842 -6.43828984121666e-05 0.0901624553184604 0.0908788636626299 0.0894403087958435 0.177223488104584 20.9957150525462 
7.75 1 0.062744140625 0.808845223096746 -0.354454374411564 0.35619539102295 1.88137412741439e-09 0.00404390235130225 0.00405645581994407 -9.32278851064003e-05 0.0900019898182608 0.091034257595854 0.0889577443872333 0.212368010214783 21.0788624295858 
7.8 0 0.0635986328125 0.813800098565357 -0.359460997809597 0.349944647038775 7.28849270273209e-06 0.00414261371374495 0.00404196115742426 -9.79797205844299e-05 0.0904686402637356 0.0916780916430393 0.0892427994575971 0.228957214147508 21.0426149370001 
7.8 1 0.062255859375 0.804555168892988 0.354712639417744 -0.350204750669353 1.20982040634623e-09 0.00405733704834079 0.00401177530151853 -0.000130396893597719 0.0898282380427186 0.0912899563798556 0.0883423373240866 0.252060553664178 21.0027712239722 
7.85 0 0.0634765625 0.813014557772586 -0.36371885619669 0.345287941532695 1.72327017939917e-10 0.0040714944460813 0.0041078976895274 -0.000140141389481545 0.0904399919040725 0.091989287758289 0.0888636889226421 0.258459317142065 20.9947145994072 
7.85 1 0.06298828125 0.809258218926104 0.359864121950328 -0.34499554191919 1.25453917033363e-09 0.00405880758460463 0.00408031257948077 -0.000101104813995207 0.0902170724646139 0.0913371233670474 0.0890829401356038 0.220795233442389 20.9098624008753 
7.9 0 0.063232421875 0.809979900559784 0.364414217763419 -0.34023953068053 3.32444056370887e-09 0.00406751795286549 0.00409679379937457 -7.89907395076544e-05 0.0903565811230154 0.091241344335308 0.0894630682928205 0.19646821172925 20.9101737809075 
7.9 1 0.0625 0.806177572771467 -0.370309606224872 0.339915798378426 3.42612691520366e-09 0.00406113615469723 0.0040270122713963 -0.000102194399999796 0.0899341338207776 0.0910789011602881 0.0887746056911634 0.223517100845927 20.9959293517971 
7.95 0 0.063720703125 0.813706085001541 -0.375252601868361 0.333283491852258 6.41545133049059e-10 0.0041584557035667 0.00405043566401176 -0.000124410291618031 0.0906029324446977 0.0920877175592311 0.0890934060965692 0.252931693539131 20.9458349261833 
7.95 1 0.06298828125 0.807849981700606 0.370762253620428 -0.333245394909548 3.47527955816603e-09 0.00409708737595836 0.00404535795064569 -5.80407097384971e-05 0.0902354992594602 0.0909369630020086 0.0895285396573596 0.175316688621873 20.8903143745876 
8 0 0.063720703125 0.8133620599682 -0.379427583533766 0.328840292930656 4.55916368473741e-09 0.00409243858704195 0.00411885466784367 -0.000120666154876056 0.0906161864949393 0.0919460004762588 0.0892665643238892 0.239653081300668 20.9138683398077 
8 1 0.0625 0.804858738156955 0.375010588791329 -0.328328165813214 4.1602400382594e-09 0.0040598530432184 0.0040404584003523 -6.53298998352857e-05 0.0900017302254279 0.0907325897017496 0.0892648870113852 0.179138505587832 20.8216808029607 
8.05 0 0.0631103515625 0.80794414364091 0.379241677991144 -0.32350812351972 -7.6507182168854e-06 0.00410151932024768 0.00406045541655372 -6.21343587568033e-05 0.0903436480157925 0.0910650996993179 0.0896163885143566 0.177662499859488 20.8245792474316 
8.05 1 0.062744140625 0.806413461822863 -0.385843567952695 0.323323457350388 7.69590957937226e-09 0.00407103265413315 0.00404840741009488 -8.72489414716855e-05 0.0901079356340385 0.0910790789286672 0.0891262111276007 0.20596885766592 20.9223645909426 
8.1 0 0.063720703125 0.812492894175503 -0.390089452500245 0.316056538609095 2.83666134223533e-09 0.00411917046976343 0.00409644389510314 -8.47889517562598e-05 0.0906400262845647 0.091578973468701 0.0896912501203551 0.201993148114042 20.8573714337953 
8.1 1 0.063232421875 0.808258829124921 0.385367675558329 -0.316496050285943 2.68557323679945e-09 0.00410377871568877 0.00407308842970612 -5.56612500880446e-05 0.0904260313482511 0.0910623009390715 0.0897852529008621 0.166886542348075 20.8080198883215 
8.15 0 0.0634765625 0.810445283498389 -0.394204541731542 0.310850444586281 1.38790249744606e-09 0.00413083981252209 0.00406373462513273 -5.78345318290468e-05 0.0905238887678541 0.0912595182575691 0.0897822321102904 0.17920227168115 20.8266263640032 
8.15 1 0.063232421875 0.808574597668005 0.38951184114575 -0.311221604483747 5.80580040421913e-09 0.00410876118410291 0.00407644914442562 -0.000113815923780547 0.0904721522266854 0.0917339853291997 0.0891924693720228 0.233758383532621 20.744879583685 
