2.600000000000000089e+00 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01
4.500000000000000000e+00 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01
6.200000000000000178e+00 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01
7.700000000000000178e+00 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01
9.099999999999999645e+00 9.400000000000000355e+00 1.159999999999999964e+01 4.000000000000000000e+01
1.019999999999999929e+01 9.699999999999999289e+00 1.469999999999999929e+01 4.000000000000000000e+01
1.119999999999999929e+01 1.019999999999999929e+01 1.719999999999999929e+01 4.000000000000000000e+01
1.219999999999999929e+01 1.100000000000000000e+01 1.950000000000000000e+01 4.000000000000000000e+01
1.300000000000000000e+01 1.159999999999999964e+01 2.160000000000000142e+01 4.000000000000000000e+01
1.369999999999999929e+01 1.219999999999999929e+01 2.369999999999999929e+01 4.000000000000000000e+01
1.430000000000000071e+01 1.269999999999999929e+01 2.580000000000000071e+01 4.000000000000000000e+01
1.490000000000000036e+01 1.309999999999999964e+01 2.780000000000000071e+01 4.000000000000000000e+01
1.540000000000000036e+01 1.359999999999999964e+01 2.919999999999999929e+01 4.000000000000000000e+01
1.580000000000000071e+01 1.390000000000000036e+01 3.039999999999999858e+01 3.339999999999999858e+01
1.619999999999999929e+01 1.430000000000000071e+01 3.189999999999999858e+01 2.989999999999999858e+01
