0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000021e-03 9.966512281217928537e-01 9.960677936748565386e-01
2.000000000000000042e-03 9.866425857936766963e-01 9.843020991925930385e-01
3.000000000000000062e-03 9.700747125079421940e-01 9.647954468297352815e-01
4.000000000000000083e-03 9.471121665297386194e-01 9.377012449498904889e-01
5.000000000000000104e-03 9.179753216823928197e-01 9.032325735370718700e-01
6.000000000000000125e-03 8.829322336941735072e-01 8.616605084467771070e-01
7.000000000000000146e-03 8.422906213065978198e-01 8.133119895536007338e-01
8.000000000000000167e-03 7.963896070550501305e-01 7.585672495611489596e-01
9.000000000000001055e-03 7.455924200876072883e-01 6.978568236951551151e-01
1.000000000000000021e-02 6.902803049313247508e-01 6.316581637968039509e-01
1.099999999999999936e-02 6.308466515809062480e-01 5.604918834444322373e-01
1.200000000000000025e-02 5.676914193124626973e-01 4.849176636335167934e-01
1.300000000000000114e-02 5.012159122835377900e-01 4.055298512143743483e-01
1.400000000000000029e-02 4.318174405636662216e-01 3.229527847032727661e-01
1.499999999999999944e-02 3.598844845148141403e-01 2.378358842267052076e-01
1.600000000000000033e-02 2.857933828558200107e-01 1.508485442135329146e-01
1.700000000000000122e-02 2.099067925771530840e-01 6.267486900097035685e-02
1.800000000000000211e-02 1.325748046272674507e-01 -2.599170724421851972e-02
1.899999999999999953e-02 5.413918535257417064e-02 -1.144538739781531811e-01
2.000000000000000042e-02 -2.505978892289020821e-02 -2.020159282176999249e-01
2.100000000000000130e-02 -1.046745123253311205e-01 -2.879892458358119245e-01
2.199999999999999872e-02 -1.843400672945814944e-01 -3.716976971858259593e-01
2.299999999999999961e-02 -2.636645717856906934e-01 -4.524829644640096515e-01
2.400000000000000050e-02 -3.422208904382327832e-01 -5.297097189924230287e-01
2.500000000000000139e-02 -4.195402809223882090e-01 -6.027706177058123060e-01
2.600000000000000228e-02 -4.951085767534571525e-01 -6.710910795480948821e-01
2.699999999999999969e-02 -5.683648706308899179e-01 -7.341338042148841669e-01
2.800000000000000058e-02 -6.387021664934873222e-01 -7.914029977048030462e-01
2.900000000000000147e-02 -7.054699517484578353e-01 -8.424482714480971968e-01
2.999999999999999889e-02 -7.679784445050988895e-01 -8.868681843482025817e-01
3.099999999999999978e-02 -8.255043992102809591e-01 -9.243133998801827955e-01
3.200000000000000067e-02 -8.772990737926756877e-01 -9.544894334173156247e-01
3.300000000000000155e-02 -9.225988741063991805e-01 -9.771589681797160365e-01
3.400000000000000244e-02 -9.606389799919432537e-01 -9.921437215914223895e-01
3.500000000000000333e-02 -9.906703763234676607e-01 -9.993258473681424503e-01
3.600000000000000422e-02 -1.011980090456384263e+00 -9.986488623090616912e-01
3.699999999999999817e-02 -1.023913741477493256e+00 -9.901180905040428692e-01
3.799999999999999906e-02 -1.025899355967676341e+00 -9.738006214627860091e-01
3.899999999999999994e-02 -1.017471043339825743e+00 -9.498247824952399387e-01
4.000000000000000083e-02 -9.982908528486388322e-01 -9.183791294926821891e-01
4.100000000000000172e-02 -9.681676737674644873e-01 -8.797109640463826041e-01
4.200000000000000261e-02 -9.270723758011121252e-01 -8.341243885658405910e-01
4.300000000000000350e-02 -8.751486007975228798e-01 -7.819779146919483281e-01
4.399999999999999745e-02 -8.127192740102114898e-01 -7.236816438135080798e-01
4.499999999999999833e-02 -7.402891424583277757e-01 -6.596940418606800360e-01
4.599999999999999922e-02 -6.585433708342056658e-01 -5.905183337397236221e-01
4.700000000000000011e-02 -5.683423078345696267e-01 -5.166985457646787738e-01
4.800000000000000100e-02 -4.707124533705553948e-01 -4.388152272099365425e-01
4.900000000000000189e-02 -3.668327692592820433e-01 -3.574808846311867683e-01
5.000000000000000278e-02 -2.580164755965970169e-01 -2.733351648611068163e-01
5.100000000000000366e-02 -1.456875980794114511e-01 -1.870398245627257761e-01
5.200000000000000455e-02 -3.135277211572486122e-02 -9.927352590194531146e-02
5.299999999999999850e-02 8.343143835990154966e-02 -1.072649926822386024e-02
5.399999999999999939e-02 1.970941764870368373e-01 7.790488498203590462e-02
5.500000000000000028e-02 3.080872829461163143e-01 1.659235930693246652e-01
5.600000000000000117e-02 4.149224579532898582e-01 2.526374095522970764e-01
5.700000000000000205e-02 5.162060031217297063e-01 3.373643811956515415e-01
5.800000000000000294e-02 6.106700831739184654e-01 4.194381801317738634e-01
5.900000000000000383e-02 6.972001296948514559e-01 4.982133441380552918e-01
5.999999999999999778e-02 7.748571978745446565e-01 5.730703528181547712e-01
6.099999999999999867e-02 8.428950436160691506e-01 6.434204997660468717e-01
6.199999999999999956e-02 9.007724836780366395e-01 7.087105223961255307e-01
6.300000000000000044e-02 9.481611564448603202e-01 7.684269530284799643e-01
6.400000000000000133e-02 9.849481894976737095e-01 8.221001570106163392e-01
6.500000000000000222e-02 1.011233019218847673e+00 8.693080261181549417e-01
6.600000000000000311e-02 1.027318239472680972e+00 9.096792981880943429e-01
6.700000000000000400e-02 1.033694713358345396e+00 9.428964768776587624e-01
6.800000000000000488e-02 1.031020558125834041e+00 9.686983285865558013e-01
6.900000000000000577e-02 1.020093753827244987e+00 9.868819369058046131e-01
7.000000000000000666e-02 1.001819578000581856e+00 9.973042984361117913e-01
7.100000000000000755e-02 9.771745132701603609e-01 9.998834474256124150e-01
7.200000000000000844e-02 9.471685498168477269e-01 9.945991003823664300e-01
7.299999999999999545e-02 9.128081662243447969e-01 9.814928155921095465e-01
7.399999999999999634e-02 8.750615605661558050e-01 9.606676662867440486e-01
7.499999999999999722e-02 8.348269194953378269e-01 9.322874300339116793e-01
7.599999999999999811e-02 7.929049363592433064e-01 8.965753007226167082e-01
7.699999999999999900e-02 7.499760995491013826e-01 8.538121332743843217e-01
7.799999999999999989e-02 7.065826251693300142e-01 8.043342348842598133e-01
7.900000000000000078e-02 6.631158277720752281e-01 7.485307201622531936e-01
8.000000000000000167e-02 6.198090078960335481e-01 6.868404509754735265e-01
8.100000000000000255e-02 5.767355141635227556e-01 6.197485850573134503e-01
8.200000000000000344e-02 5.338131071292711027e-01 5.477827605268319466e-01
8.300000000000000433e-02 4.908148817614522708e-01 4.715089463248532953e-01
8.400000000000000522e-02 4.473860123954921386e-01 3.915269912006747455e-01
8.500000000000000611e-02 4.030674674459457929e-01 3.084659062539679697e-01
8.600000000000000699e-02 3.573259475170268984e-01 2.229789181319361546e-01
8.700000000000000788e-02 3.095869169851486746e-01 1.357383317853993188e-01
8.799999999999999489e-02 2.592723669593127167e-01 4.743024318524232535e-02
8.899999999999999578e-02 2.058390618424972840e-01 -4.125085641942776576e-02
8.999999999999999667e-02 1.488137570931200027e-01 -1.296075422670386057e-01
9.099999999999999756e-02 8.783010751677311490e-02 -2.169449409196710921e-01
9.199999999999999845e-02 2.265583775673152278e-02 -3.025761950345208229e-01
9.299999999999999933e-02 -4.678048672452717049e-02 -3.858278650934636733e-01
9.400000000000000022e-02 -1.203704332501224772e-01 -4.660452256093323142e-01
9.500000000000000111e-02 -1.978130409193895045e-01 -5.425974141573131071e-01
9.600000000000000200e-02 -2.786055459076845486e-01 -6.148823927373835430e-01
9.700000000000000289e-02 -3.620435350392053886e-01 -6.823316824495698762e-01
9.800000000000000377e-02 -4.472249262495866517e-01 -7.444148342466082591e-01
9.900000000000000466e-02 -5.330627020198981381e-01 -8.006436006041364184e-01
